Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Rossini P.M., Micera S., Benvenuto A., Carpaneto J., Cavallo G., Citi L., Cipriani C., Denaro L., Denaro V., Di Pino G., Ferreri F., Guglielmelli E., Hoffmann K.-P., Raspopovic S., Rigosa J., Rossini L., Tombini M., Dario P.","Double nerve intraneural interface implant on a human amputee for robotic hand control",2010,264,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949422852&doi=10.1016%2fj.clinph.2010.01.001&partnerID=40&md5=32ba7db6468cb652e84ca0ffbfda2474","Seventh Framework Programme","Final"
"Müller F.-J., Laurent L.C., Kostka D., Ulitsky I., Williams R., Lu C., Park I.-H., Rao M.S., Shamir R., Schwartz P.H., Schmidt N.O., Loring J.F.","Regulatory networks define phenotypic classes of human stem cell lines",2008,264,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52149097555&doi=10.1038%2fnature07213&partnerID=40&md5=b800bcdfda679dbc64c4a9a877280b60","National Institutes of Health

National Institute of General Medical Sciences

California Institute for Regenerative Medicine

Eunice Kennedy Shriver National Institute of Child Health and Human Development","Final"
"Vidaurre C., Blankertz B.","Towards a cure for BCI illiteracy",2010,263,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954534870&doi=10.1007%2fs10548-009-0121-6&partnerID=40&md5=2a886b4248017779ac66d692da0c5207","Seventh Framework Programme

European Commission

Deutsche Forschungsgemeinschaft

Bundesministerium für Bildung und Forschung","Final"
"Whelan R., Watts R., Orr C.A., Althoff R.R., Artiges E., Banaschewski T., Barker G.J., Bokde A.L.W., Büchel C., Carvalho F.M., Conrod P.J., Flor H., Fauth-Bühler M., Frouin V., Gallinat J., Gan G., Gowland P., Heinz A., Ittermann B., Lawrence C., Mann K., Martinot J.-L., Nees F., Ortiz N., Paillère-Martinot M.-L., Paus T., Pausova Z., Rietschel M., Robbins T.W., Smolka M.N., Ströhle A., Schumann G., Garavan H.","Neuropsychosocial profiles of current and future adolescent alcohol misusers",2014,247,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906266049&doi=10.1038%2fnature13402&partnerID=40&md5=4d170f877bc240b77dc60c2415b77558","National Institute of Mental Health

National Institute on Drug Abuse

National Institute of General Medical Sciences

National Aeronautics and Space Administration

King’s College London

South London and Maudsley NHS Foundation Trust

Wellcome Trust

Medical Research Council

National Institute for Health Research

University of Cambridge

Deutsche Forschungsgemeinschaft

Bundesministerium für Bildung und Forschung

Mission Interministérielle de Lutte Contre les Drogues et les Conduites Addictives","Final"
"Xu Z., King I., Lyu M.R.-T., Jin R.","Discriminative semi-supervised feature selection via manifold regularization",2010,240,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954565155&doi=10.1109%2fTNN.2010.2047114&partnerID=40&md5=39c57889d3c1adb6b165612848a3e4dc","National Science Foundation

National Institutes of Health

National Institute of General Medical Sciences

Research Grants Council, University Grants Committee","Final"
"Weckenmann A., Jiang X., Sommer K.-D., Neuschaefer-Rube U., Seewig J., Shaw L., Estler T.","Multisensor data fusion in dimensional metrology",2009,230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449581036&doi=10.1016%2fj.cirp.2009.09.008&partnerID=40&md5=e441960ee1cfa3e747809bda096223eb","Seventh Framework Programme

Deutsche Forschungsgemeinschaft","Final"
"Kim J.S., Greene M.J., Zlateski A., Lee K., Richardson M., Turaga S.C., Purcaro M., Balkam M., Robinson A., Behabadi B.F., Campos M., Denk W., Seung H.S.","Space-time wiring specificity supports direction selectivity in the retina",2014,226,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900523778&doi=10.1038%2fnature13240&partnerID=40&md5=308a63ebe3a340c191a98a205ca1729e","National Institute of Neurological Disorders and Stroke","Final"
"Gratch J., Rickel J., Andre E., Cassell J., Petajan E., Badler N.","Creating Interactive Virtual Humans: Some Assembly Required",2002,226,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036649390&doi=10.1109%2fMIS.2002.1024753&partnerID=40&md5=4e03e51674932e33b7f7c0df165e2f1b","National Science Foundation

Office of Naval Research

National Aeronautics and Space Administration

U.S. Air Force","Final"
"Held M., Schmitz M.H.A., Fischer B., Walter T., Neumann B., Olma M.H., Peter M., Ellenberg J., Gerlich D.W.","CellCognition: Time-resolved phenotype annotation in high-throughput live cell imaging",2010,219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956339402&doi=10.1038%2fnmeth.1486&partnerID=40&md5=2c348ab02ca4a0dec546f015a60cdf70","Roche

European Commission

European Science Foundation

Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung

EMBO

UBS Optimus Foundation","Final"
"Kruger N., Janssen P., Kalkan S., Lappe M., Leonardis A., Piater J., Rodriguez-Sanchez A.J., Wiskott L.","Deep hierarchies in the primate visual cortex: What can we learn for computer vision?",2013,206,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879847917&doi=10.1109%2fTPAMI.2012.272&partnerID=40&md5=434ac364bb40834dd3eb91efea241033","Seventh Framework Programme","Final"
"Vidaurre C., Kawanabe M., Von Bünau P., Blankertz B., Müller K.R.","Toward unsupervised adaptation of LDA for brain-computer interfaces",2011,190,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952167211&doi=10.1109%2fTBME.2010.2093133&partnerID=40&md5=c95f8504a2e99ab9283b316df852dc4a","European Commission

Bundesministerium für Bildung und Forschung","Final"
"Paschos G., Bastug E., Land I., Caire G., Debbah M.","Wireless caching: Technical misconceptions and business barriers",2016,188,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983372855&doi=10.1109%2fMCOM.2016.7537172&partnerID=40&md5=57a42447a4eba648297dc98174b2fc49","Seventh Framework Programme","Final"
"Manay S., Cremers D., Hong B.-W., Yezzi Jr. A.J., Soatto S.","Integral invariants for shape matching",2006,187,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750103115&doi=10.1109%2fTPAMI.2006.208&partnerID=40&md5=49a0d7c42896b9e66d124a6583793b74","National Institutes of Health

Office of Naval Research

U.S. Department of Energy

National Center for Research Resources

Air Force Office of Scientific Research","Final"
"Patel V.L., Shortliffe E.H., Stefanelli M., Szolovits P., Berthold M.R., Bellazzi R., Abu-Hanna A.","The coming of age of artificial intelligence in medicine",2009,186,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64549138950&doi=10.1016%2fj.artmed.2008.07.017&partnerID=40&md5=cfce4ec54dbf62c094bd2b9bcab45a7e","U.S. National Library of Medicine","Final"
"Gao Z., Shi X., Ding S.X.","Fuzzy state/disturbance observer design for T-S fuzzy systems with application to sensor fault estimation",2008,186,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44849144684&doi=10.1109%2fTSMCB.2008.917185&partnerID=40&md5=597f55da6e3ecc02f55341bb24411127","Alexander von Humboldt-Stiftung

National Natural Science Foundation of China","Final"
"Joiner J., Yoshida Y., Vasilkov A.P., Schaefer K., Jung M., Guanter L., Zhang Y., Garrity S., Middleton E.M., Huemmrich K.F., Gu L., Belelli Marchesini L.","The seasonal cycle of satellite chlorophyll fluorescence observations and its relationship to vegetation phenology and ecosystem atmosphere carbon exchange",2014,185,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905216812&doi=10.1016%2fj.rse.2014.06.022&partnerID=40&md5=5886c95b3ebd2f4ef4466c564a59df77","National Science Foundation

U.S. Department of Energy

National Aeronautics and Space Administration

National Oceanic and Atmospheric Administration

U.S. Department of Agriculture

Biological and Environmental Research

Oak Ridge National Laboratory

University of California Berkeley

South Dakota State University

University of Virginia

BIOCAP Canada

Natural Sciences and Engineering Research Council of Canada

Environment Canada

Natural Resources Canada

Canadian Foundation for Climate and Atmospheric Sciences

Australian Research Council","Final"
"Hansen K., Mika S., Schroeter T., Sutter A., Laak A.T., Thomas S.-H., Heinrich N., Müller K.-R.","Benchmark data set for in silico prediction of Ames mutagenicity",2009,183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349910465&doi=10.1021%2fci900161g&partnerID=40&md5=3807e1930d45f2b3dd9d6d24d210722c","Seventh Framework Programme","Final"
"Feldmann J., Youngblood N., Wright C.D., Bhaskaran H., Pernice W.H.P.","All-optical spiking neurosynaptic networks with self-learning capabilities",2019,174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065559430&doi=10.1038%2fs41586-019-1157-8&partnerID=40&md5=e1860544bc4d725b26e6ae80429a3fa6","Horizon 2020 Framework Programme

Engineering and Physical Sciences Research Council

European Research Council

Deutsche Forschungsgemeinschaft","Final"
"Chen S.Y., Li Y.F., Zhang J.","Vision processing for realtime 3-D data acquisition based on coded structured light",2008,165,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549104992&doi=10.1109%2fTIP.2007.914755&partnerID=40&md5=3a26cd53e89906a7dc1e2b2b0e16d914","Alexander von Humboldt-Stiftung

City University of Hong Kong

National Natural Science Foundation of China

Research Grants Council, University Grants Committee","Final"
"Ionasec R.I., Voigt I., Georgescu B., Wang Y., Houle H., Vega-Higuera F., Navab N., Comaniciu D.","Patient-specific modeling and quantification of the aortic and mitral valves from 4-D cardiac CT and TEE",2010,146,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956221376&doi=10.1109%2fTMI.2010.2048756&partnerID=40&md5=0df30e40c9c32f6bc3313ee321dca30b","European Commission","Final"
"Weston J., Leslie C., Le E., Zhou D., Elisseeff A., Noble W.S.","Semi-supervised protein classification using cluster kernels",2005,145,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144481906&doi=10.1093%2fbioinformatics%2fbti497&partnerID=40&md5=8da3c9ea0a71b9651e2dfbad982ca51d","National Science Foundation

Pharmaceutical Research and Manufacturers of America Foundation","Final"
"Lemke C., Budka M., Gabrys B.","Metalearning: a survey of trends and technologies",2015,138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929521403&doi=10.1007%2fs10462-013-9406-y&partnerID=40&md5=b9b6911cb9fdd37754efcc49bd92b219","Seventh Framework Programme","Final"
"Favaro P., Soatto S., Burger M., Osher S.J.","Shape from defocus via diffusion",2008,133,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549115432&doi=10.1109%2fTPAMI.2007.1175&partnerID=40&md5=afb47487759bb9140b3d780a41d784e4","National Science Foundation

Office of Naval Research

Air Force Office of Scientific Research

Österreichischen Akademie der Wissenschaften","Final"
"Ringeval F., Eyben F., Kroupi E., Yuce A., Thiran J.-P., Ebrahimi T., Lalanne D., Schuller B.","Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data",2015,120,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943197961&doi=10.1016%2fj.patrec.2014.11.007&partnerID=40&md5=c27e04377bb028f95b6c06b76684efe9","European Research Council

Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung

Seventh Framework Programme","Final"
"Fountas S., Carli G., Sørensen C.G., Tsiropoulos Z., Cavalaris C., Vatsanidou A., Liakos B., Canavari M., Wiebensohn J., Tisserye B.","Farm management information systems: Current situation and future perspectives",2015,119,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930193398&doi=10.1016%2fj.compag.2015.05.011&partnerID=40&md5=ffa915e779dd5eb655b26f3d9d8cc4ca","European Commission","Final"
"Altaye M., Holland S.K., Wilke M., Gaser C.","Infant brain probability templates for MRI segmentation and normalization",2008,119,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54449096531&doi=10.1016%2fj.neuroimage.2008.07.060&partnerID=40&md5=6c483e0174c7654e37a8f55e25e51502","National Institute on Deafness and Other Communication Disorders","Final"
"Scharr H., Minervini M., French A.P., Klukas C., Kramer D.M., Liu X., Luengo I., Pape J.-M., Polder G., Vukadinovic D., Yin X., Tsaftaris S.A.","Leaf segmentation in plant phenotyping: a collation study",2016,118,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949637673&doi=10.1007%2fs00138-015-0737-3&partnerID=40&md5=225536dc0e65647de917e117065e1e2f","Seventh Framework Programme","Final"
"Van Delden H., Seppelt R., White R., Jakeman A.J.","A methodology for the design and development of integrated models for policy support",2011,117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649846894&doi=10.1016%2fj.envsoft.2010.03.021&partnerID=40&md5=d903760e13a69fd3b779c09dee3790ad","European Commission","Final"
"Mayr A., Klambauer G., Unterthiner T., Steijaert M., Wegner J.K., Ceulemans H., Clevert D.-A., Hochreiter S.","Large-scale comparison of machine learning methods for drug target prediction on ChEMBL",2018,113,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048973903&doi=10.1039%2fc8sc00148k&partnerID=40&md5=de4ef709cc76622d642ff1726879ef56","Nvidia

Merck KGaA

Horizon 2020 Framework Programme

Austrian Science Fund","Final"
"Korf R.E., Reid M., Edelkamp S.","Time complexity of iterative-deepening-A*",2001,112,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035368447&doi=10.1016%2fS0004-3702%2801%2900094-7&partnerID=40&md5=4a8792339456a528f8379fe568ebb6c2","National Science Foundation

Deutsche Forschungsgemeinschaft","Final"
"Wachinger C., Navab N.","Entropy and Laplacian images: Structural representations for multi-modal registration",2012,111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82355161020&doi=10.1016%2fj.media.2011.03.001&partnerID=40&md5=980533a39f60559c01847e3785efbf05","European Commission","Final"
"Rafique D., Velasco L.","Machine learning for network automation: Overview, architecture, and applications [Invited Tutorial]",2018,110,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055964092&doi=10.1364%2fJOCN.10.00D126&partnerID=40&md5=c814a681aa393fa4cde0e0f638cd779e","Horizon 2020 Framework Programme

European Commission

Bundesministerium für Bildung und Forschung

Institució Catalana de Recerca i Estudis Avançats","Final"
"Sünderhauf N., Brock O., Scheirer W., Hadsell R., Fox D., Leitner J., Upcroft B., Abbeel P., Burgard W., Milford M., Corke P.","The limits and potentials of deep learning for robotics",2018,109,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046709786&doi=10.1177%2f0278364918770733&partnerID=40&md5=0bc3b31b095684a8cbbab2e29e82f2a3","Division of Information and Intelligent Systems

Intelligence Advanced Research Projects Activity

Australian Research Council

Deutsche Forschungsgemeinschaft","Final"
"Gurulingappa H., Rajput A.M., Roberts A., Fluck J., Hofmann-Apitius M., Toldo L.","Development of a benchmark corpus to support the automatic extraction of drug-related adverse effects from medical case reports",2012,106,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865989881&doi=10.1016%2fj.jbi.2012.04.008&partnerID=40&md5=883936adfb41d0afcd2d9d922a06c986","Seventh Framework Programme

Bonn-Aachen International Research School of Applied Information Technology","Final"
"Dalitz C., Droettboom M., Pranzas B., Fujinaga I.","A comparative study of staff removal algorithms",2008,103,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41749084395&doi=10.1109%2fTPAMI.2007.70749&partnerID=40&md5=4cae3d536a2ee3f4ac27ff6210f41754","Social Sciences and Humanities Research Council of Canada

Canada Foundation for Innovation

Institute of Museum and Library Services

National Science Foundation","Final"
"Kowatsch T., Maass W.","In-store consumer behavior: How mobile recommendation agents influence usage intentions, product purchases, and store preferences",2010,102,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955232009&doi=10.1016%2fj.chb.2010.01.006&partnerID=40&md5=4fb5598f5a54e2c85349dd4e3e1dc96c","Seventh Framework Programme","Final"
"Nicodemus K.K., Law A.J., Radulescu E., Luna A., Kolachana B., Vakkalanka R., Rujescu D., Giegling I., Straub R.E., McGee K., Gold B., Dean M., Muglia P., Callicott J.H., Tan H.-Y., Weinberger D.R.","Biological validation of increased schizophrenia risk with NRG1, ERBB4, and AKT1 epistasis via functional neuroimaging in healthy controls",2010,102,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957719415&doi=10.1001%2farchgenpsychiatry.2010.117&partnerID=40&md5=1946d4d02daeb194c78365748f706d6b","National Institute of Mental Health

Medical Research Council","Final"
"Pardowitz M., Knoop S., Dillmann R., Zollner R.D.","Incremental learning of tasks from user demonstrations, past experiences, and vocal comments",2007,97,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047152757&doi=10.1109%2fTSMCB.2006.886951&partnerID=40&md5=a992b0bd3bbda5bb08e8c896529e4646","European Commission

Deutsche Forschungsgemeinschaft","Final"
"Karanov B., Chagnon M., Thouin F., Eriksson T.A., Bulow H., Lavery D., Bayvel P., Schmalen L.","End-to-End Deep Learning of Optical Fiber Communications",2018,95,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052575109&doi=10.1109%2fJLT.2018.2865109&partnerID=40&md5=21ea8eb8d6c3234c90c21b62815a3847","Horizon 2020 Framework Programme

Engineering and Physical Sciences Research Council","Final"
"Bordegoni M., Faconti G., Feiner S., Maybury M.T., Rist T., Ruggieri S., Trahanias P., Wilson M.","A standard reference model for intelligent multimedia presentation systems",1997,92,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031381904&doi=10.1016%2fS0920-5489%2897%2900013-5&partnerID=40&md5=c14e59373934d218cef26ac8d6b78237","European Commission","Final"
