Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Whelan R., Watts R., Orr C.A., Althoff R.R., Artiges E., Banaschewski T., Barker G.J., Bokde A.L.W., Büchel C., Carvalho F.M., Conrod P.J., Flor H., Fauth-Bühler M., Frouin V., Gallinat J., Gan G., Gowland P., Heinz A., Ittermann B., Lawrence C., Mann K., Martinot J.-L., Nees F., Ortiz N., Paillère-Martinot M.-L., Paus T., Pausova Z., Rietschel M., Robbins T.W., Smolka M.N., Ströhle A., Schumann G., Garavan H.","Neuropsychosocial profiles of current and future adolescent alcohol misusers",2014,247,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906266049&doi=10.1038%2fnature13402&partnerID=40&md5=4d170f877bc240b77dc60c2415b77558","National Institute of Mental Health

National Institute on Drug Abuse

National Institute of General Medical Sciences

National Aeronautics and Space Administration

King’s College London

South London and Maudsley NHS Foundation Trust

Wellcome Trust

Medical Research Council

National Institute for Health Research

University of Cambridge

Deutsche Forschungsgemeinschaft

Bundesministerium für Bildung und Forschung

Mission Interministérielle de Lutte Contre les Drogues et les Conduites Addictives","Final"
"Sun X.-M., Wang W., Liu G.-P., Zhao J.","Stability analysis for linear switched systems with time-varying delay",2008,247,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41649083766&doi=10.1109%2fTSMCB.2007.912078&partnerID=40&md5=03c66e901de4529c0d56ce1cde9d3a11","National Natural Science Foundation of China

China Postdoctoral Science Foundation","Final"
"Shen B., Wang Z., Liu X.","Bounded H∞ synchronization and state estimation for discrete time-varying stochastic complex networks over a finite horizon",2011,244,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651327603&doi=10.1109%2fTNN.2010.2090669&partnerID=40&md5=dcfc7df2d710d08020f9f4f098a07483","Alexander von Humboldt-Stiftung

Engineering and Physical Sciences Research Council

National Natural Science Foundation of China

National Key Research and Development Program of China

International Science and Technology Cooperation Programme","Final"
"Weckenmann A., Jiang X., Sommer K.-D., Neuschaefer-Rube U., Seewig J., Shaw L., Estler T.","Multisensor data fusion in dimensional metrology",2009,230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449581036&doi=10.1016%2fj.cirp.2009.09.008&partnerID=40&md5=e441960ee1cfa3e747809bda096223eb","Seventh Framework Programme

Deutsche Forschungsgemeinschaft","Final"
"Hu W., Hu M., Zhou X., Tan T., Lou J., Maybank S.","Principal axis-based correspondence between multiple cameras for people tracking",2006,228,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33144458085&doi=10.1109%2fTPAMI.2006.80&partnerID=40&md5=86fd7ca4e68c12ce5b2beedb29721c07","National Natural Science Foundation of China

Natural Science Foundation of Beijing Municipality","Final"
"Kim J.S., Greene M.J., Zlateski A., Lee K., Richardson M., Turaga S.C., Purcaro M., Balkam M., Robinson A., Behabadi B.F., Campos M., Denk W., Seung H.S.","Space-time wiring specificity supports direction selectivity in the retina",2014,226,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900523778&doi=10.1038%2fnature13240&partnerID=40&md5=308a63ebe3a340c191a98a205ca1729e","National Institute of Neurological Disorders and Stroke","Final"
"Li X., Pang Y., Yuan Y.","L1-norm-based 2DPCA",2010,226,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954762644&doi=10.1109%2fTSMCB.2009.2035629&partnerID=40&md5=fb927b81e1f204db7ea30de9d5d660b1","National Natural Science Foundation of China

Chinese Academy of Sciences

Zhejiang University

National Laboratory of Pattern Recognition

State Key Laboratory of Computer Aided Design and Computer Graphics","Final"
"Norouzzadeh M.S., Nguyen A., Kosmala M., Swanson A., Palmer M.S., Packer C., Clune J.","Automatically identifying, counting, and describing wild animals in camera-trap images with deep learning",2018,219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048965218&doi=10.1073%2fpnas.1719367115&partnerID=40&md5=ec65c0f7c332e5b3679fd9a121c95d95","National Science Foundation

University of Wyoming

National Science Foundation","Final"
"Valstar M.F., Pantic M.","Fully automatic recognition of the temporal phases of facial actions",2012,215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856294719&doi=10.1109%2fTSMCB.2011.2163710&partnerID=40&md5=b7e3f390839f2353954f6d81df1f3b61","Seventh Framework Programme

Engineering and Physical Sciences Research Council

European Research Council","Final"
"Kruger N., Janssen P., Kalkan S., Lappe M., Leonardis A., Piater J., Rodriguez-Sanchez A.J., Wiskott L.","Deep hierarchies in the primate visual cortex: What can we learn for computer vision?",2013,206,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879847917&doi=10.1109%2fTPAMI.2012.272&partnerID=40&md5=434ac364bb40834dd3eb91efea241033","Seventh Framework Programme","Final"
"Xu B., Yang C., Shi Z.","Reinforcement learning output feedback NN control using deterministic learning technique",2014,198,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897663275&doi=10.1109%2fTNNLS.2013.2292704&partnerID=40&md5=d21f0da4975d4918dccdd3c55364799c","Seventh Framework Programme","Final"
"Ozay M., Esnaola I., Yarman Vural F.T., Kulkarni S.R., Poor H.V.","Machine Learning Methods for Attack Detection in the Smart Grid",2016,197,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925428521&doi=10.1109%2fTNNLS.2015.2404803&partnerID=40&md5=9d4bfb6e4ce5bbd2472c7c6f3069671e","National Science Foundation","Final"
"Dong Y., Zha Q., Zhang H., Kou G., Fujita H., Chiclana F., Herrera-Viedma E.","Consensus reaching in social network group decision making: Research paradigms and challenges",2018,192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049619965&doi=10.1016%2fj.knosys.2018.06.036&partnerID=40&md5=acc63b8256d8ac84dcb9f3be828c7342","National Natural Science Foundation of China

Ministerio de Economía y Competitividad

Sichuan University

European Regional Development Fund","Final"
"Rector A.L., Bechhofer S., Goble C.A., Horrocks I., Nowlan W.A., Solomon W.D.","The GRAIL concept modelling language for medical terminology",1997,191,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031080998&doi=10.1016%2fS0933-3657%2896%2900369-7&partnerID=40&md5=c540be3c14b600b9be5e142a1558c297","European Commission","Final"
"Dung P.M., Kowalski R.A., Toni F.","Dialectic proof procedures for assumption-based, admissible argumentation",2006,189,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-29344453808&doi=10.1016%2fj.artint.2005.07.002&partnerID=40&md5=f09fcaa05cbc33eab1616ae0aa1fa30b","H2020 Future and Emerging Technologies

European Commission

Ministero dell’Istruzione, dell’Università e della Ricerca","Final"
"Chen M., Challita U., Saad W., Yin C., Debbah M.","Artificial Neural Networks-Based Machine Learning for Wireless Networks: A Tutorial",2019,185,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068579797&doi=10.1109%2fCOMST.2019.2926625&partnerID=40&md5=9ae2b711788b0c2e8f8393e50637bd61","National Science Foundation

National Natural Science Foundation of China

Natural Science Foundation of Beijing Municipality

Higher Education Discipline Innovation Project","Final"
"Wu J., Chiclana F., Fujita H., Herrera-Viedma E.","A visual interaction consensus model for social network group decision making with trust propagation",2017,182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011271331&doi=10.1016%2fj.knosys.2017.01.031&partnerID=40&md5=8c95a53a0e9fe292169472183a045935","National Natural Science Foundation of China

Natural Science Foundation of Zhejiang Province

European Regional Development Fund","Final"
"Liang J., Wang Z., Liu Y., Liu X.","Robust synchronization of an array of coupled stochastic discrete-time delayed neural networks",2008,182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56449106456&doi=10.1109%2fTNN.2008.2003250&partnerID=40&md5=381cf709c9b43ba289a4a2b3f8ae071b","Royal Society

National Natural Science Foundation of China","Final"
"Li H., Gao H., Shi P.","New passivity analysis for neural networks with discrete and distributed delays",2010,181,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149362231&doi=10.1109%2fTNN.2010.2059039&partnerID=40&md5=5476264272f6a61596616a538dd0da65","Engineering and Physical Sciences Research Council

National Natural Science Foundation of China

National Key Research and Development Program of China","Final"
"King R.D., Feng C., Sutherland A.","Statlog: Comparison of classification algorithms on large real-world problems",1995,180,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029306995&doi=10.1080%2f08839519508945477&partnerID=40&md5=133e7e27719a2008b97ac7c76ed3c6cb","European Commission","Final"
"Wilson R.C., Hancock E.R., Luo B.","Pattern vectors from algebraic graph theory",2005,176,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22944487937&doi=10.1109%2fTPAMI.2005.145&partnerID=40&md5=4b9b554e30911465e9a303f42908116f","National Natural Science Foundation of China","Final"
"Feldmann J., Youngblood N., Wright C.D., Bhaskaran H., Pernice W.H.P.","All-optical spiking neurosynaptic networks with self-learning capabilities",2019,174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065559430&doi=10.1038%2fs41586-019-1157-8&partnerID=40&md5=e1860544bc4d725b26e6ae80429a3fa6","Horizon 2020 Framework Programme

Engineering and Physical Sciences Research Council

European Research Council

Deutsche Forschungsgemeinschaft","Final"
"Kubler S., Robert J., Derigent W., Voisin A., Le Traon Y.","A state-of the-art survey & testbed of fuzzy AHP (FAHP) applications",2016,174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986583850&doi=10.1016%2fj.eswa.2016.08.064&partnerID=40&md5=e13ada0cac025858656a64b255c7dfdc","Horizon 2020 Framework Programme

Fonds National de la Recherche Luxembourg","Final"
"Yip K.Y., Cheng C., Bhardwaj N., Brown J.B., Leng J., Kundaje A., Rozowsky J., Birney E., Bickel P., Snyder M., Gerstein M.","Classification of human genomic regions based on experimentally determined binding sites of more than 100 transcription-related factors",2012,174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865754452&doi=10.1186%2fgb-2012-13-9-r48&partnerID=40&md5=5ae402cf9d2806f229113af4231b3072","National Human Genome Research Institute","Final"
"Zhang Z., Xiao Y., Ma Z., Xiao M., Ding Z., Lei X., Karagiannidis G.K., Fan P.","6G Wireless Networks: Vision, Requirements, Architecture, and Key Technologies",2019,169,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069918860&doi=10.1109%2fMVT.2019.2921208&partnerID=40&md5=06a8d16164267006f6000fc775a7f32e","H2020 Marie Skłodowska-Curie Actions

National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities

Higher Education Discipline Innovation Project","Final"
"Kuchaiev O., Pržulj N.","Integrative network alignment reveals large regions of global network similarity in yeast and human",2011,167,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955751671&doi=10.1093%2fbioinformatics%2fbtr127&partnerID=40&md5=2f480e6f46d6622d0880cc5d86acc544","National Science Foundation","Final"
"Jorge Cardoso M., Leung K., Modat M., Keihaninejad S., Cash D., Barnes J., Fox N.C., Ourselin S.","STEPS: Similarity and Truth Estimation for Propagated Segmentations and its application to hippocampal segmentation and brain parcelation",2013,166,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878630983&doi=10.1016%2fj.media.2013.02.006&partnerID=40&md5=d064f72ff4191d156f8b228ffa376bdc","National Institutes of Health

National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering

Alzheimer's Association

Dana Foundation

Abbott Laboratories

Alzheimer's Drug Discovery Foundation

AstraZeneca

Genentech

Johnson and Johnson

Merck

Janssen Research and Development

GE Healthcare

F. Hoffmann-La Roche

Medpace

Alzheimer's Disease Neuroimaging Initiative

Amorfix Life Sciences

Takeda Pharmaceutical Company

Medical Research Council

Engineering and Physical Sciences Research Council

National Institute for Health Research

Bayer HealthCare

Fundação para a Ciência e a Tecnologia

Alzheimer’s Research UK

Innogenetics","Final"
"Čehovin L., Kristan M., Leonardis A.","Robust visual tracking using an adaptive coupled-layer visual model",2013,166,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874519372&doi=10.1109%2fTPAMI.2012.145&partnerID=40&md5=512fc7d529c948427bedcae1156e7e6d","Seventh Framework Programme","Final"
"Barrett L.F., Adolphs R., Marsella S., Martinez A.M., Pollak S.D.","Emotional Expressions Reconsidered: Challenges to Inferring Emotion From Human Facial Movements",2019,159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069440636&doi=10.1177%2f1529100619832930&partnerID=40&md5=a7e74744788870bc2ac2e624c036b7df","National Institute of Mental Health

National Eye Institute

National Cancer Institute

National Institute on Deafness and Other Communication Disorders

Division of Civil, Mechanical and Manufacturing Innovation

Air Force Office of Scientific Research

Human Frontier Science Program

James McKeen Cattell Fund

Eunice Kennedy Shriver National Institute of Child Health and Human Development

Army Research Institute for the Behavioral and Social Sciences","Final"
"Hua C., Guan X., Shi P.","Robust output feedback tracking control for time-delay nonlinear systems using neural network",2007,159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047109301&doi=10.1109%2fTNN.2006.888368&partnerID=40&md5=9f1511db327536c0756d5ecb92942411","National Natural Science Foundation of China","Final"
"Shawe-Taylor J., Sun S.","A review of optimization methodologies in support vector machines",2011,151,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052955921&doi=10.1016%2fj.neucom.2011.06.026&partnerID=40&md5=a87b6022360dd61b6517b76605e534eb","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
