Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Pal, M., Maity, R.","57118983100; 13608874700","Soil Moisture Retrieval Using Quad-Polarized SAR Data from Radar Imaging Satellite 1 (RISAT1) Through Artificial Intelligence-Based Soft Computing Techniques",2019,"Journal of the Indian Society of Remote Sensing",47,"10",,1671,1682,,,10.1007/s12524-019-01015-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85068326609&partnerID=40&md5=3e630d3399863e48633e39ecbcb408b6",Article,Final,,Scopus,2-s2.0-85068326609
"Mahalingam, T., Subramoniam, M.","57210658123; 55810969200","A trusted waterfall framework based moving object detection using FACO-MKFCM techniques",2019,"Multimedia Tools and Applications",78,"18",,26427,26452,,,10.1007/s11042-019-07787-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85067338694&partnerID=40&md5=55528fe4d2569b675043ea10f5b31c44",Article,Final,,Scopus,2-s2.0-85067338694
"Joy, J., Balakrishnan, K., Sreeraj, M.","53866510400; 23097238800; 35754084300","SiLearn: an intelligent sign vocabulary learning tool",2019,"Journal of Enabling Technologies",13,"3",,173,187,,,10.1108/JET-03-2019-0014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071610718&partnerID=40&md5=06e33513836092361e9b083025ff118c",Article,Final,,Scopus,2-s2.0-85071610718
"Kumar, A., Kumar, N., Gupta, R.","57214420652; 57210345407; 57212345973","Document clustering for knowledge synthesis and project portfolio funding decision in R&amp;D organizations",2019,"Annals of Library and Information Studies",66,"3",,110,116,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85076474119&partnerID=40&md5=7a52a089521bd3904446526d306ab1f2",Article,Final,,Scopus,2-s2.0-85076474119
"Rajeev, C., Kumar Swamy, K.","57211942015; 57212548815","Deep learning security systems",2019,"International Journal of Engineering and Advanced Technology",8,"6 Special Issue 3",,1823,1826,,,10.35940/ijeat.F1347.0986S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85075511228&partnerID=40&md5=e5877e012790d985ad8a99e422ea8933",Article,Final,Open Access,Scopus,2-s2.0-85075511228
"Dhaya, R., Devi, M., Kanthavel, R., Algarni, F., Dixikha, P.","36809011900; 57220479352; 36022444500; 55339318200; 57211938523","Assessment on recurrent applications of machine learning and its behaviours",2019,"International Journal of Engineering and Advanced Technology",8,"6 Special Issue 3",,1174,1180,,,10.35940/ijeat.F1197.0986S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85075443523&partnerID=40&md5=bd93f1f6f10fc8701f49395663f3d6ac",Article,Final,Open Access,Scopus,2-s2.0-85075443523
"Rani Roopha Devi, K.G., Murugesan, R., Mahendra Chozhan, R.","57211555740; 57213064976; 57211562187","Cumulative works of cardiac arrest from chronic periodontitis using artificial intelligence",2019,"International Journal of Recent Technology and Engineering",8,"3",,8832,8838,,,10.35940/ijrte.C6669.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85075294934&partnerID=40&md5=8cf4f85811be4eb673add9a569c5a2da",Article,Final,Open Access,Scopus,2-s2.0-85075294934
"Aruna Kumari, D., Anuradha, M.N.L.","36536597000; 57211560641","Emotion detection using facial expressions with convolution neural networks",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 11",,3612,3615,,,10.35940/ijrte.B1452.0982S1119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85074412535&partnerID=40&md5=ea8490854f4b6f308fe2f4399686c8af",Article,Final,Open Access,Scopus,2-s2.0-85074412535
"Bindu, R., Anuradha, T.","57211556198; 57201579175","Prediction of caption and emoji of an image using deep learning",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 11",,3721,3724,,,10.35940/ijrte.B1472.0982S1119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85074411475&partnerID=40&md5=5dfe21ebfe9089451b39d43be2015b76",Article,Final,Open Access,Scopus,2-s2.0-85074411475
"Ram Kumar, R.P., Polepaka, S., Lazarus, S.F., Krishna, D.V.","57039780800; 57206674775; 57211513647; 57211523453","An insight on machine learning algorithms and its applications",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11 Special issue 2",,432,436,,,10.35940/ijitee.K1069.09811S219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85074291406&partnerID=40&md5=02421eabd2b3d492a83ce67613799457",Article,Final,Open Access,Scopus,2-s2.0-85074291406
"Nisha, A.S.A., Bernatin, T.","55189813300; 56493228500","Implementation of artificial intelligence wheel chair for differently-abled person",2019,"International Journal of Recent Technology and Engineering",8,"3",,1052,1054,,,10.35940/ijrte.C4238.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073756481&partnerID=40&md5=526f5ccebca11b8eef5cab762fb75efe",Article,Final,Open Access,Scopus,2-s2.0-85073756481
"Catherine Tamilarasi, F., Shanmugam, J.","57203995643; 7003544236","Artificial intelligence – State of art convolution neural network architectures in a nutshell",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11 Special Issue",,1278,1280,,,10.35940/ijitee.K1257.09811S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073740530&partnerID=40&md5=fdc7760921ff5f425a565ae94e4a2563",Article,Final,Open Access,Scopus,2-s2.0-85073740530
"Anurag, N.V., Burra, Y., Sharanya, S., Gireeshan, M.G.","57211389063; 57211388582; 57191841187; 56780378300","Air quality index prediction using meteorological data using featured based weighted xgboost",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11 Special Issue",,1026,1029,,,10.35940/ijitee.K1211.09811S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073732497&partnerID=40&md5=b0c481e7615db17f365310b237d01f83",Article,Final,Open Access,Scopus,2-s2.0-85073732497
"Rohit Nair, S., Varma, M., Yamini, R.","57211387656; 57211393061; 55314915400","Implementation of dynamic artificial intelligence in game development",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11 Special Issue",,1055,1060,,,10.35940/ijitee.K1217.09811S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073728928&partnerID=40&md5=d55e3db3c4babe8ec065c6b0f154468f",Article,Final,Open Access,Scopus,2-s2.0-85073728928
"Singh, A.K., Thirumoorthi","57211282087; 57211393388","The impact of digital disruption technologies on customer preferences: The case of retail commerce",2019,"International Journal of Recent Technology and Engineering",8,"3",,1255,1261,,,10.35940/ijrte.C4404.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073717392&partnerID=40&md5=cb4cef1cd677b06004411aef6d59103f",Article,Final,Open Access,Scopus,2-s2.0-85073717392
"Das, S., Mishra, S.","57210041798; 55554581300","Prospective of deep learning approach in different dimensions",2019,"International Journal of Scientific and Technology Research",8,"9",,1011,1015,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073607022&partnerID=40&md5=4d61fcf0c89e9492df6949655d20b6c8",Article,Final,,Scopus,2-s2.0-85073607022
"Sharma, A., Mansotra, V.","57210974737; 16429546300","Classroom student emotions classification from facial expressions and speech signals using deep learning",2019,"International Journal of Recent Technology and Engineering",8,"3",,6675,6683,,,10.35940/ijrte.C5666.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073572442&partnerID=40&md5=eefed8c5286bc95c61e2a9582057b03a",Article,Final,Open Access,Scopus,2-s2.0-85073572442
"Kolla, N., Kumar, M.G.","57195931536; 57211647682","Meta-synthesis on artificial intelligence (AI): Imperatives for branding",2019,"International Journal of Recent Technology and Engineering",8,"3",,2251,2255,,,10.35940/ijrte.B3268.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073553557&partnerID=40&md5=8a3e3c1df4ac7e6d518b546ae6f08c06",Article,Final,Open Access,Scopus,2-s2.0-85073553557
"Tiwari, R.K., Ravi Babu, P.","57211331471; 35766806800","Optimal reconfiguration of electrical distribution system by whale optimization algorithm",2019,"International Journal of Recent Technology and Engineering",8,"3",,2392,2398,,,10.35940/ijrte.C4664.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073541963&partnerID=40&md5=17b30d9cb024e10949fe1e1bb7f8f96a",Article,Final,Open Access,Scopus,2-s2.0-85073541963
"Pandey, S., Hasan Saeed, S., Kumar, S.","57211341920; 57207816958; 57213716939","Simulation and optimization of artificial neural network based air quality estimator",2019,"International Journal of Recent Technology and Engineering",8,"3",,5477,5482,,,10.35940/ijrte.C4985.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073539505&partnerID=40&md5=9aa30a6e14b59f297d93e03a97028163",Article,Final,Open Access,Scopus,2-s2.0-85073539505
"Radhamani, V., Dalin, G.","57214301919; 57202995116","Reinforcement learning based APO-PTIRIAL for load balancing in cloud computing environment",2019,"International Journal of Recent Technology and Engineering",8,"3",,8527,8531,,,10.35940/ijrte.B3014.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073538915&partnerID=40&md5=63e1ecdee32629255d5a0e2da13de15b",Article,Final,Open Access,Scopus,2-s2.0-85073538915
"Suryanarayana Raju, A.V., Varma, B.S.","57211337612; 57211334850","Dynamic and optimized prototype clustering for relational data based on multiple prototypes",2019,"International Journal of Recent Technology and Engineering",8,"3",,5630,5634,,,10.35940/ijrte.L2795.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073530077&partnerID=40&md5=e5c052c9c839ecb5626bf020bffcadaa",Article,Final,Open Access,Scopus,2-s2.0-85073530077
"Deshpande, N.G., Itole, D.A.","57211330186; 56229998100","Personal assistant based home automation using raspberry pi",2019,"International Journal of Recent Technology and Engineering",8,"3",,5398,5401,,,10.35940/ijrte.C6165.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073512653&partnerID=40&md5=1975f3f39c97b5cb86438cd8e05b268d",Article,Final,Open Access,Scopus,2-s2.0-85073512653
"Arulkumar, V., Latha, C.P., Dasig, D.","57209350881; 56429606500; 6505776179","Concept of implementing big data in smart city: Applications, services, data security in accordance with internet of things and AI",2019,"International Journal of Recent Technology and Engineering",8,"3",,6819,6825,,,10.35940/ijrte.C5782.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073504259&partnerID=40&md5=f833eb9eddcfaad7e06af6edd11732ca",Article,Final,Open Access,Scopus,2-s2.0-85073504259
"Sriram, S., Rajini, G.","57211337010; 55768805900","Digital anthropology in work life rhythm",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11 Special Issue",,757,759,,,10.35940/ijitee.K1132.09811S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073503168&partnerID=40&md5=e838ef03d9d1766cae4711f195436026",Article,Final,Open Access,Scopus,2-s2.0-85073503168
"Kothapalli, B., Rajeshwar Reddy, K., Sai Kumar, M., Rajender, B.","57204060164; 57210954322; 57220095569; 57210956967","Execution of artificial neural networks based controller for the finalized loop control for decrease in the switching losses",2019,"International Journal of Recent Technology and Engineering",8,"3",,5285,5288,,,10.35940/ijrte.C5923.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073496253&partnerID=40&md5=c5348751f4082d74796aa388a8d4cb1d",Article,Final,Open Access,Scopus,2-s2.0-85073496253
"Chakraborty, G., Saikia, N.","57211322695; 24833501800","Speech recognition of isolated words using a new speech database in sylheti",2019,"International Journal of Recent Technology and Engineering",8,"3",,6259,6268,,,10.35940/ijrte.C5874.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073422087&partnerID=40&md5=3934d0ca696a349c017a80531a11319d",Article,Final,Open Access,Scopus,2-s2.0-85073422087
"Chandrasekaran, S., Suresh Kumar, G.","57210237598; 57217596517","Optimization of rate of penetration with real time measurements using machine learning and meta-heuristic algorithm",2019,"International Journal of Scientific and Technology Research",8,"9",,1427,1432,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073417720&partnerID=40&md5=ebc1e01389851c475de503ce78666562",Article,Final,,Scopus,2-s2.0-85073417720
"Sandhya, N., Rama Prasath, A.","6506940095; 56126769500","Detection of frontotemporal dementia using artificial intelligence techniques",2019,"International Journal of Recent Technology and Engineering",8,"3",,8587,8590,,,10.35940/ijrte.C6910.098319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073416866&partnerID=40&md5=e24963a2731d413f36fcd8d68a1db59f",Article,Final,Open Access,Scopus,2-s2.0-85073416866
"Kaur, H., Ahuja, S.","57213128847; 57104529900","A hybrid arima and discrete wavelet transform model for predicting the electricity consumption of Punjab",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,1915,1919,,,10.35940/ijitee.K2124.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073390904&partnerID=40&md5=ecba2b1c883b421be553bbd96774eea4",Article,Final,Open Access,Scopus,2-s2.0-85073390904
"Nemade, S., Sharma, Y.K., Patil, R.D.","57211297952; 57210971635; 57211289015","To improve voice recognition system using GMM and HMM classification models",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,2724,2726,,,10.35940/ijitee.K2178.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073384549&partnerID=40&md5=a5b51bf5eca721e21a36efb7d999802c",Article,Final,Open Access,Scopus,2-s2.0-85073384549
"Prasad, K.L., Suresh Kumar, B., Madan Kumar, C.","57211289593; 57207916778; 57210792456","Identify intelligent behavior in machines and similarity network of modeling methods",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,2065,2068,,,10.35940/ijitee.K1943.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073373478&partnerID=40&md5=3fc5debcea8a4e385386ea97b3e4f8cb",Article,Final,Open Access,Scopus,2-s2.0-85073373478
"Rani, P., Singh, T.","57220511912; 57211298503","An optimal security mechanism to preventmulti-threat in MANET using Bee algorithm",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,1960,1967,,,10.35940/ijitee.K2145.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073367742&partnerID=40&md5=ab3cfcd05f4758782806dec96acad783",Article,Final,Open Access,Scopus,2-s2.0-85073367742
"Sudaroli Vijayakumar, D., Ganapathy, S.","57211297411; 55675224090","Feature reduction using Lasso hybrid algorithm in wireless intrusion detection system",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,1476,1483,,,10.35940/ijitee.J9810.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073349061&partnerID=40&md5=431742b4ca251955bd61722d9442d4e1",Article,Final,Open Access,Scopus,2-s2.0-85073349061
"Charles Stud, A., Ramamurthy, N.","57211291099; 55638309700","Interpolation of the histogramed MR brain images for resolution enhancement",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,1253,1256,,,10.35940/ijitee.J9425.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073342241&partnerID=40&md5=b957dfe523e2275e4c31e3d97df37133",Article,Final,Open Access,Scopus,2-s2.0-85073342241
"Arivukarasi, M., Antonidoss, A.","56925440300; 55027419000","Artificial intelligence techniques for phishing detection",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,2330,2335,,,10.35940/ijitee.I8499.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073340562&partnerID=40&md5=14e5115368c97c3e720be193c1989c28",Article,Final,Open Access,Scopus,2-s2.0-85073340562
"Chavan, M.S.","57211299685","Diagnosis of plant diseases using artificial neural network",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,1464,1467,,,10.35940/ijitee.J9802.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073334234&partnerID=40&md5=67267d377dce70a4634e55d23d86c8c8",Article,Final,Open Access,Scopus,2-s2.0-85073334234
"Dey, P.K.","57195619856","Attribute reduction with imputation of missing data using fuzzy-rougsh set",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,202,207,,,10.35940/ijitee.K1281.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073328844&partnerID=40&md5=059d74fd881c5798dcb1b4625f136e64",Article,Final,Open Access,Scopus,2-s2.0-85073328844
"Annapoorani, S., Jayaparvathy, R., Priyanka, B.N.","57195127239; 9633284800; 57211282873","Performance enhancement of a single-stage CUK based three phase photovoltaic inverter using anfis controller",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,2682,2688,,,10.35940/ijitee.K2139.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073302199&partnerID=40&md5=0851dc29e99f576d4ae0c5c6bce94833",Article,Final,Open Access,Scopus,2-s2.0-85073302199
"Verma, P., Jyoti, K.","57192981488; 56872785800","Chatbots employing deep learning for big data",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"11",,1005,1010,,,10.35940/ijitee.I8017.0981119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073295313&partnerID=40&md5=7238116af6cc78a948d6c6e7335f6e44",Article,Final,Open Access,Scopus,2-s2.0-85073295313
"Sholla, S., Mir, R.N., Chishti, M.A.","57194552064; 55532452500; 26325249300","Towards the design of ethics aware systems for the Internet of Things",2019,"China Communications",16,"9", 8851468,209,221,,,10.23919/JCC.2019.09.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072839655&partnerID=40&md5=b053e2300f195e0478c7dc06e99133ed",Article,Final,,Scopus,2-s2.0-85072839655
"Khanapurkar, U.","57210311895","India’s Huawei Conundrum",2019,"India Quarterly",75,"3",,380,394,,,10.1177/0974928419860924,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070299424&partnerID=40&md5=03de79fae5823aa834549db32992511d",Article,Final,,Scopus,2-s2.0-85070299424
"Jaganathan, M., Sabari, A.","57200990238; 26029595900","An heuristic cloud based segmentation technique using edge and texture based two dimensional entropy",2019,"Cluster Computing",22,"",,12767,12776,,,10.1007/s10586-018-1757-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85042763384&partnerID=40&md5=e8ddabc9311053baae463f48af1ff327",Article,Final,,Scopus,2-s2.0-85042763384
"Raju, S., Chandrasekaran, M.","57200176242; 15060993600","An improved neighbor cooperation using adjacent node cooperation in peer to peer networks",2019,"Cluster Computing",22,"",,12263,12274,,,10.1007/s10586-017-1607-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85040071386&partnerID=40&md5=aa575da46e23acffe66b8cdaa7526aae",Article,Final,,Scopus,2-s2.0-85040071386
"Kumar, R., Laxmi Lydia, E., Shankar, K., Nguyen, P.T., Abadi, S.","55553737137; 57196059278; 56884031900; 57216386109; 57203514043","Machine learning methods for managing Parkinson’s disease",2019,"International Journal of Engineering and Advanced Technology",8,"6 Special Issue 2",,965,968,,,10.35940/ijeat.F1291.0886S219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073739367&partnerID=40&md5=e0d353ad2caafc2aaaf4c7652f106df1",Article,Final,Open Access,Scopus,2-s2.0-85073739367
"Shinde, A.S., Desai, V.V.","56194367600; 57215507189","Espousing artificial intelligence for cataloguing of tumors in the brain",2019,"Indian Journal of Public Health Research and Development",10,"8",,672,,,,10.5958/0976-5506.2019.01965.X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073542464&partnerID=40&md5=bceca9f45b80ab0c02b060fbf6ba2baf",Article,Final,,Scopus,2-s2.0-85073542464
"Sharma, Z., Pranav, V., Chauhan, A., Ashok, L., D’Souza, A., Malarout, N., Kamath, R.","57211336750; 57211336718; 57211329872; 35191496100; 57211339595; 57203687710; 35546251600","The impact of artificial intelligence on healthcare",2019,"Indian Journal of Public Health Research and Development",10,"8",,189,194,,,10.5958/0976-5506.2019.01876.X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073527317&partnerID=40&md5=8263816880df0c6e28aeee7824b89a18",Article,Final,,Scopus,2-s2.0-85073527317
"Patvardhan, N., Santoki, S.","57210747525; 57210746806","It is indeed time to focus on ai based image recognizing app to boost the self-confidence of the visually challenged in the Indian context",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 8",,1267,1274,,,10.35940/ijrte.B1051.0882S819,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073427122&partnerID=40&md5=e60c2e87c8d1ca781a74e2700951a3df",Article,Final,Open Access,Scopus,2-s2.0-85073427122
"Misra, T., Srivastava, K., Rajeshwari","57211291646; 57193871741; 57211296011","Challenges of information security in the contemporary cyber threat perception",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10 Special Issue",,334,342,,,10.35940/ijitee.J1060.08810S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073379622&partnerID=40&md5=aa0ae80c5acb011efa4d5fd73fbe8892",Article,Final,Open Access,Scopus,2-s2.0-85073379622
"Devi, K.G.R.R., Chozhan, R.M., Murugesan, R.","57211296162; 57211288709; 57213064976","Artificial intelligence applications and future research directions",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10 Special Issue",,35,40,,,10.35940/ijitee.J1006.08810S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073376592&partnerID=40&md5=89c14579ac008ece102cc9c49df28829",Article,Final,Open Access,Scopus,2-s2.0-85073376592
"Santoki, S., Patvardhan, N.","57210746806; 57210747525","Focus on transforming than reforming the ai based image recognizing app for the visually challenged, in the Indian context.",2019,"International Journal of Engineering and Advanced Technology",8,"6 Special Issue",,203,210,,,10.35940/ijeat.F1041.0886S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073366944&partnerID=40&md5=ed7a31917aa11b7ccd0eb97dc5e38d6d",Article,Final,Open Access,Scopus,2-s2.0-85073366944
"Abishek Rajkumar, S., Raghavan, A., Sathish, A.S., Rajkumar, V.S.","57211294206; 57211291204; 57211289275; 57211299137","Use of artificial intelligence and automation of interview process using the chat bot",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10 Special Issue",,192,196,,,10.35940/ijitee.J1034.08810S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073354815&partnerID=40&md5=eae1ba871507abca5b0ced00eb2206b6",Article,Final,Open Access,Scopus,2-s2.0-85073354815
"Soundariya, R.S., Nivaashini, M., Tharsanee, R.M., Thangaraj, P.","57201683513; 57201428943; 57211290521; 26432403100","Application of various machine learning techniques in sentiment analysis for depression detection",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10 Special Issue",,292,297,,,10.35940/ijitee.J1052.08810S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073353240&partnerID=40&md5=bfa8deb8737bb591e9e990925ac1e071",Article,Final,Open Access,Scopus,2-s2.0-85073353240
"Monga, S., Rana, J.L., Agarwal, J.","57211295315; 57214032367; 57211288877","Clustering schemes in mobile ad-hoc network (MANET): A review",2019,"International Journal of Scientific and Technology Research",8,"8",,1168,1176,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073341239&partnerID=40&md5=a767439ba1e311d68bba7373408d869a",Article,Final,,Scopus,2-s2.0-85073341239
"Rawat, A., Gupta, N.","57211292313; 55323759500","An efficient research of autoranking of Amazon research using regression models",2019,"International Journal of Engineering and Advanced Technology",8,"6 Special Issue",,27,31,,,10.35940/ijeat.F1006.0886S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073321560&partnerID=40&md5=737e4c0fbe30219a7e657b9ed1ce6803",Article,Final,Open Access,Scopus,2-s2.0-85073321560
"Somvanshi, K.K., Pathak, S.","57211299218; 57211291226","A technological highlights of 5G network technology with their research challenges",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10 Special Issue",,318,322,,,10.35940/ijitee.J1057.08810S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073319337&partnerID=40&md5=ee620fea56e754b1a89bda7467acbe89",Article,Final,Open Access,Scopus,2-s2.0-85073319337
"Dharnia, S., Wasson, V.","57210972653; 56862145100","An automated brain tumour boundary detection using region based segmentation technique along with SVM classifier",2019,"International Journal of Engineering and Advanced Technology",8,"6",,2523,2531,,,10.35940/ijeat.F8364.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072083390&partnerID=40&md5=787521e183da8806894f59fe2a0b888c",Article,Final,Open Access,Scopus,2-s2.0-85072083390
"Kushwah, S., Singh, S., Vats, K., Nemade, V.","57210970723; 57210970948; 57210970106; 57202706497","Gender identification via voice processing",2019,"International Journal of Engineering and Advanced Technology",8,"6",,3488,3491,,,10.35940/ijeat.F9525.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072072174&partnerID=40&md5=04d886245a0db9d8030402315f6596f8",Article,Final,Open Access,Scopus,2-s2.0-85072072174
"Datta, D., Dey, A., Ghosh, A., Tiwari, R.","55084820900; 57210972376; 57210969923; 57217340998","Generation of facial drawings using generative adversarial networks",2019,"International Journal of Engineering and Advanced Technology",8,"6",,746,750,,,10.35940/ijeat.F7988.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072066088&partnerID=40&md5=80f9e79cafc1c5a1d4eeb681645e6a48",Article,Final,Open Access,Scopus,2-s2.0-85072066088
"Prasad, B.V.V.S., Mukiri, R.R.","57200544327; 57210287794","Emulating human biases and bounded rationality and advances in Ai/Ml",2019,"International Journal of Engineering and Advanced Technology",8,"6",,2016,2020,,,10.35940/ijeat.F8701.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072043098&partnerID=40&md5=8883f0f6d6c3db5a069acce17fafabb2",Article,Final,Open Access,Scopus,2-s2.0-85072043098
"Gladiss Merlin, N.R., Prem, V.","57204005215; 57210956259","Indexing and optimization techniques in biomedical industry",2019,"International Journal of Engineering and Advanced Technology",8,"6",,3484,3487,,,10.35940/ijeat.F9524.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072042381&partnerID=40&md5=e2bc8280aa145495dde2d92c2df6f4fb",Article,Final,Open Access,Scopus,2-s2.0-85072042381
"Giri, A., Chatterjee, S., Paul, P., Chakraborty, S.","57210103113; 57210211007; 57210211883; 57210960572","Determining the impact of artificial intelligence on ‘developing marketing strategies’ in organized retail sector of West Bengal, India",2019,"International Journal of Engineering and Advanced Technology",8,"6",,3031,3036,,,10.35940/ijeat.F9030.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072037100&partnerID=40&md5=f43e1beaa87ca2a1a23cdf8657a51cee",Article,Final,Open Access,Scopus,2-s2.0-85072037100
"Prakash, V., Bhavani, R., Anupriya, A.","36563050400; 57211531039; 57210955407","Efficient diagnostic system for smart diabetes",2019,"International Journal of Engineering and Advanced Technology",8,"6",,3789,3792,,,10.35940/ijeat.F9392.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072012973&partnerID=40&md5=346323bcf7d5a2c08d2cf8f9967759f8",Article,Final,Open Access,Scopus,2-s2.0-85072012973
"Ravi Chander, P., Reddy, Y.M.M., Ahmed, S.S.","57210946031; 57210944462; 57210944894","Modeling and model analysis of an industrial robot arm for pick and drop circular motion using different materials",2019,"International Journal of Engineering and Advanced Technology",8,"6",,4514,4520,,,10.35940/ijeat.F8006.088619,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071982430&partnerID=40&md5=52c968f6c5d4c18eb606c46912b42397",Article,Final,Open Access,Scopus,2-s2.0-85071982430
"Fredrick David, H.B., Suruliandi, A., Raja, S.P.","57209615041; 26424038600; 56018474300","Constructive lazy Wolf search algorithm for feature selection in classification",2019,"International Journal on Artificial Intelligence Tools",28,"5", 1950016,,,,,10.1142/S0218213019500167,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071553433&partnerID=40&md5=b6a34be7460d3117a7bef22221c516f2",Article,Final,,Scopus,2-s2.0-85071553433
