Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Liu, X., Li, X., Liu, L., He, J., Ai, B.","15757680000; 34872691500; 55715201000; 21742562100; 57200738501","An innovative method to classify remote-sensing images using ant colony optimization",2008,"IEEE Transactions on Geoscience and Remote Sensing",46,"12", 4683354,4198,4208,,52,10.1109/TGRS.2008.2001754,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79956094112&partnerID=40&md5=5d73d3eb13c804337c0c9e6aaaea0b6e",Article,Final,,Scopus,2-s2.0-79956094112
"Cooper, R.A., Dicianno, B.E., Brewer, B., LoPresti, E., Ding, D., Simpson, R., Grindle, G., Wang, H.","7404337543; 6507050125; 7103111452; 8907548200; 8360681000; 55425291800; 6504353585; 35742191400","A perspective on intelligent devices and environments in medical rehabilitation",2008,"Medical Engineering and Physics",30,"10",,1387,1398,,52,10.1016/j.medengphy.2008.09.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-56249114820&partnerID=40&md5=a3d64982e6b6cec2916c31ac382ef46d",Article,Final,,Scopus,2-s2.0-56249114820
"Karasinski, J., White, L., Zhang, Y., Wang, E., Andreescu, S., Sadik, O.A., Lavine, B.K., Vora, M.","10144108100; 55437665400; 16067778900; 55236271300; 6603199902; 7005967828; 7004943024; 10139416600","Detection and identification of bacteria using antibiotic susceptibility and a multi-array electrochemical sensor with pattern recognition",2007,"Biosensors and Bioelectronics",22,"11",,2643,2649,,52,10.1016/j.bios.2006.10.037,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947588576&partnerID=40&md5=86b5f61eba1fe41e585ba87452a214a6",Article,Final,,Scopus,2-s2.0-33947588576
"Hammon, P.S., De Sa, V.R.","16031240100; 6602921211","Preprocessing and meta-classification for brain-computer interfaces",2007,"IEEE Transactions on Biomedical Engineering",54,"3", 22,518,525,,52,10.1109/TBME.2006.888833,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847706533&partnerID=40&md5=e2c608fae1f9f10a4c9e9c0b86530582",Article,Final,,Scopus,2-s2.0-33847706533
"Ahn, S., Fessler, J.A., Blatt, D., Hero, A.O.","7401988960; 7102075089; 8660852000; 7006898506","Convergent incremental optimization transfer algorithms: Application to tomography",2006,"IEEE Transactions on Medical Imaging",25,"3",,283,296,,52,10.1109/TMI.2005.862740,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33644620767&partnerID=40&md5=609c69d1432beef27e597d4fe606ccc9",Article,Final,,Scopus,2-s2.0-33644620767
"Dong, G., Ray, N., Acton, S.T.","36697889200; 7102751487; 7006577888","Intravital leukocyte detection using the gradient inverse coefficient of variation",2005,"IEEE Transactions on Medical Imaging",24,"7",,910,924,,52,10.1109/TMI.2005.846856,"https://www.scopus.com/inward/record.url?eid=2-s2.0-23744507855&partnerID=40&md5=26e86784cf930c67eec0b30ec77fb9a8",Article,Final,,Scopus,2-s2.0-23744507855
"Hartemink, A.J., Gifford, D.K., Jaakkola, T.S., Young, R.A.","7003293117; 56541008800; 7003419235; 7405926028","Bayesian methods for elucidating genetic regulatory networks",2002,"IEEE Intelligent Systems and Their Applications",17,"2",,37,43,,52,10.1109/5254.999218,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036522639&partnerID=40&md5=de56de5c07d730f7618bc1d6dada3519",Article,Final,,Scopus,2-s2.0-0036522639
"Rosenman, M., Wang, F.","7003421365; 56139758600","CADOM: A Component Agent-based Design-Oriented Model for collaborative design",1999,"Research in Engineering Design - Theory, Applications, and Concurrent Engineering",11,"4",,193,205,,52,10.1007/s001630050014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033299365&partnerID=40&md5=0a45e9a92342d8282a28ce979af3aa97",Article,Final,,Scopus,2-s2.0-0033299365
"Gunasekaran, Sundaram, Ding, Kexiang","7101998337; 7103198042","Using computer vision for food quality evaluation",1994,"Food Technology",48,"6",,151,154,,52,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028442423&partnerID=40&md5=b72135ff214793da76ebc63534c91423",Article,Final,,Scopus,2-s2.0-0028442423
"Cooke, N.J., Schvaneveldt, R.W.","7102096954; 6701456334","Effects of computer programming experience on network representations of abstract programming concepts",1988,"International Journal of Man-Machine Studies",29,"4",,407,427,,52,10.1016/S0020-7373(88)80003-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024091188&partnerID=40&md5=860173817e0a2f40f06dc5c52ebed2ba",Article,Final,,Scopus,2-s2.0-0024091188
"Chen, Z., Yan, Q., Han, H., Wang, S., Peng, L., Wang, L., Yang, B.","7409491657; 54922475600; 56704068600; 57022596100; 36083321900; 57022259000; 57126573300","Machine learning based mobile malware detection using highly imbalanced network traffic",2018,"Information Sciences",433-434,"",,346,364,,51,10.1016/j.ins.2017.04.044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85019549422&partnerID=40&md5=6c3a4cb291f4c0a915b97a847eb4ad53",Article,Final,,Scopus,2-s2.0-85019549422
"Patron, D., Mongan, W., Kurzweg, T.P., Fontecchio, A., Dion, G., Anday, E.K., Dandekar, K.R.","55842467400; 16234159500; 6701854634; 6602097199; 49961180900; 7004316560; 7004328694","On the Use of Knitted Antennas and Inductively Coupled RFID Tags for Wearable Applications",2016,"IEEE Transactions on Biomedical Circuits and Systems",10,"6", 7458913,1047,1057,,51,10.1109/TBCAS.2016.2518871,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84964598962&partnerID=40&md5=3f8125e8dadca79d79a3a8a765a194b9",Article,Final,Open Access,Scopus,2-s2.0-84964598962
"Chen, J., Low, K.H., Yao, Y., Jaillet, P.","55894822500; 7102180182; 57195455319; 6701591623","Gaussian Process Decentralized Data Fusion and Active Sensing for Spatiotemporal Traffic Modeling and Prediction in Mobility-on-Demand Systems",2015,"IEEE Transactions on Automation Science and Engineering",12,"3", 7102794,901,921,,51,10.1109/TASE.2015.2422852,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85027927460&partnerID=40&md5=a7769d3ada34eee08fe69af5471711b0",Article,Final,,Scopus,2-s2.0-85027927460
"Li, W., Prasad, S., Fowler, J.E.","56215159000; 14018500100; 7402370679","Decision fusion in kernel-induced spaces for hyperspectral image classification",2014,"IEEE Transactions on Geoscience and Remote Sensing",52,"6", 6575094,3399,3411,,51,10.1109/TGRS.2013.2272760,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84896397647&partnerID=40&md5=c2f33bbe4624a9a5c266d046c7b5ac2b",Article,Final,,Scopus,2-s2.0-84896397647
"Barmpoutis, A.","15520955600","Tensor body: Real-time reconstruction of the human body and avatar synthesis from RGB-D",2013,"IEEE Transactions on Cybernetics",43,"5",,1347,1356,,51,10.1109/TCYB.2013.2276430,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890411897&partnerID=40&md5=4c9b57eba1baac47a2329ccc799165d0",Article,Final,,Scopus,2-s2.0-84890411897
"Moon, I., Javidi, B.","55388941800; 7101754586","3-D visualization and identification of biological microorganisms using partially temporal incoherent light in-line computational holographic imaging",2008,"IEEE Transactions on Medical Imaging",27,"12", 4556619,1782,1790,,51,10.1109/TMI.2008.927339,"https://www.scopus.com/inward/record.url?eid=2-s2.0-56849130045&partnerID=40&md5=4e648874e8d5a796c541cfde82e2930f",Article,Final,,Scopus,2-s2.0-56849130045
"Katouzian, A., Sathyanarayana, S., Baseri, B., Konofagou, E.E., Carlier, S.G.","16175496200; 22635519700; 24167962500; 7005877325; 35401744700","Challenges in atherosclerotic plaque characterization with intravascular ultrasound (IVUS): From data collection to classification",2008,"IEEE Transactions on Information Technology in Biomedicine",12,"3",,315,327,,51,10.1109/TITB.2007.912352,"https://www.scopus.com/inward/record.url?eid=2-s2.0-44449167665&partnerID=40&md5=af1a0f60c1fa194963f9a6b74c9dd2a4",Article,Final,,Scopus,2-s2.0-44449167665
"Lewicke, A., Sazonov, E., Corwin, M.J., Neuman, M., Schuckers, S.","6508365267; 6506712112; 7003460046; 23086591400; 55915164900","Sleep Versus Wake Classification From Heart Rate Variability Using Computational Intelligence: Consideration of Rejection in Classification Models",2008,"IEEE Transactions on Biomedical Engineering",55,"1",,108,118,,51,10.1109/TBME.2007.900558,"https://www.scopus.com/inward/record.url?eid=2-s2.0-39649120818&partnerID=40&md5=2d79301abe41b177fddd1ab8c0e5e9b5",Article,Final,,Scopus,2-s2.0-39649120818
"Ovaska, S.J., VanLandingham, H.F., Kamiya, A.","7005348579; 7003940622; 7101625421","Fusion of soft computing and hard computing in industrial applications: An overview",2002,"IEEE Transactions on Systems, Man and Cybernetics Part C: Applications and Reviews",32,"2",,72,79,,51,10.1109/TSMCC.2002.801354,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036588689&partnerID=40&md5=3ce04e2353138a023b39c5829fcbbd4a",Article,Final,,Scopus,2-s2.0-0036588689
"Sen, S.","7403696352","Developing an automated distributed meeting scheduler",1997,"IEEE Expert-Intelligent Systems and their Applications",12,"4",,41,45,,51,10.1109/64.608189,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031176659&partnerID=40&md5=1aa900e12b3e16a80469215bb3f31d14",Article,Final,,Scopus,2-s2.0-0031176659
"Satava, R.M.","7006711764","Medical virtual reality: The current status of the future",1996,"Studies in Health Technology and Informatics",29,"",,100,106,,51,10.3233/978-1-60750-873-1-100,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030338952&partnerID=40&md5=b4bc7c3ed4a5fde7f0422a258b859edf",Article,Final,,Scopus,2-s2.0-0030338952
"Karr, C.L., Weck, B., Massart, D.L., Vankeerberghen, P.","7005511505; 6602103442; 35473278300; 6603426328","Least median squares curve fitting using a genetic algorithm",1995,"Engineering Applications of Artificial Intelligence",8,"2",,177,189,,51,10.1016/0952-1976(94)00064-T,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029293177&partnerID=40&md5=0bebed7f5f01f5ce7b048d162154613a",Article,Final,,Scopus,2-s2.0-0029293177
"Chung, Y., Kusiak, A.","7404387731; 26643635700","Grouping parts with a neural network",1994,"Journal of Manufacturing Systems",13,"4",,262,275,,51,10.1016/0278-6125(94)90034-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028599929&partnerID=40&md5=1b2536554abba81bc5169b533b9035db",Article,Final,,Scopus,2-s2.0-0028599929
"Schwartz, D.G., Klir, G.J., Lewis, H.W., Ezawa, Y.","13309517300; 7006711682; 9245653900; 36916669900","Applications of Fuzzy Sets and Approximate Reasoning",1994,"Proceedings of the IEEE",82,"4",,482,498,,51,10.1109/5.282229,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028413729&partnerID=40&md5=80bf84e29837190d66f9ef2f6f5af60b",Article,Final,,Scopus,2-s2.0-0028413729
"Bernold, L.E.","35562097000","Motion and path control for robotic excavation",1993,"Journal of Aerospace Engineering",6,"1",,1,18,,51,10.1061/(ASCE)0893-1321(1993)6:1(1),"https://www.scopus.com/inward/record.url?eid=2-s2.0-0027242479&partnerID=40&md5=bbe57dd1731419cb233b67f438f7fd3d",Article,Final,,Scopus,2-s2.0-0027242479
"Kim, T.G., Lee, C., Christensen, E.R., Zeigler, B.P.","55665444900; 56100783400; 57197895004; 35576167000","System Entity Structuring and Model Base Management",1990,"IEEE Transactions on Systems, Man and Cybernetics",20,"5",,1013,1024,,51,10.1109/21.59966,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0025494543&partnerID=40&md5=9e7cec8ad9532b1c777ecc1b6a5e970d",Article,Final,,Scopus,2-s2.0-0025494543
"Wang, F.-Y., Saridis, G.N.","57218666165; 7006949080","A coordination theory for intelligent machines",1990,"Automatica",26,"5",,833,844,,51,10.1016/0005-1098(90)90001-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0025493273&partnerID=40&md5=6cc9783d2b3e5a132a5992bbdc5f7c68",Article,Final,,Scopus,2-s2.0-0025493273
"Hoffman, G.","35726707500","Evaluating Fluency in Human-Robot Collaboration",2019,"IEEE Transactions on Human-Machine Systems",49,"3", 8678448,209,218,,50,10.1109/THMS.2019.2904558,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85065881224&partnerID=40&md5=66c3c64bac12827a37c71103fa7b9563",Article,Final,,Scopus,2-s2.0-85065881224
"Hasan, M., Roy-Chowdhury, A.K.","57210374202; 7004499486","A Continuous Learning Framework for Activity Recognition Using Deep Hybrid Feature Models",2015,"IEEE Transactions on Multimedia",17,"11", 7244231,1909,1922,,50,10.1109/TMM.2015.2477242,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946222664&partnerID=40&md5=c4f1bfa4478c19f6621191745efe842a",Article,Final,,Scopus,2-s2.0-84946222664
"Alshurafa, N., Kalantarian, H., Pourhomayoun, M., Liu, J.J., Sarin, S., Shahbazi, B., Sarrafzadeh, M.","14522018000; 55820889400; 36629285300; 55547072200; 56540905600; 55099176700; 35596897200","Recognition of nutrition intake using time-frequency decomposition in a wearable necklace using a piezoelectric sensor",2015,"IEEE Sensors Journal",15,"7", 7039196,3909,3916,,50,10.1109/JSEN.2015.2402652,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930504350&partnerID=40&md5=5cb9c6418daae389df0e29b90b043aca",Article,Final,,Scopus,2-s2.0-84930504350
"He, X., Zhang, Z., Kusiak, A.","56154944100; 8296336500; 26643635700","Performance optimization of HVAC systems with computational intelligence algorithms",2014,"Energy and Buildings",81,"",,371,380,,50,10.1016/j.enbuild.2014.06.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904870607&partnerID=40&md5=39bd0280f084baf472d7541d35257b26",Article,Final,,Scopus,2-s2.0-84904870607
"Batmanghelich, N.K., Taskar, B., Davatzikos, C.","8651240500; 7801353985; 7005310126","Generative-discriminative basis learning for medical imaging",2012,"IEEE Transactions on Medical Imaging",31,"1", 5961630,51,69,,50,10.1109/TMI.2011.2162961,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84855382390&partnerID=40&md5=4ef549292ed7dca768d4c1ab430c99c8",Article,Final,,Scopus,2-s2.0-84855382390
"Kurzhanskiy, A.A., Varaiya, P.","16025087200; 7005905293","Active traffic management on road networks: A macroscopic approach",2010,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",368,"1928",,4607,4626,,50,10.1098/rsta.2010.0185,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77958078293&partnerID=40&md5=786b10c9e267ca7bf73d288c11b41647",Article,Final,,Scopus,2-s2.0-77958078293
"Duff, M., Chen, Y., Attygalle, S., Herman, J., Sundaram, H., Qian, G., He, J., Rikakis, T.","23392000600; 14053399000; 57201243242; 36508894800; 35561654300; 35265012300; 7404984510; 6506498247","An adaptive mixed reality training system for stroke rehabilitation",2010,"IEEE Transactions on Neural Systems and Rehabilitation Engineering",18,"5", 5497185,531,541,,50,10.1109/TNSRE.2010.2055061,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957900209&partnerID=40&md5=5152305997ab04dec068bad963be4d3e",Article,Final,,Scopus,2-s2.0-77957900209
"Zhan, Y., Shen, D., Zeng, J., Sun, L., Fichtinger, G., Moul, J., Davatzikos, C.","10041768000; 7401738392; 55448773600; 7403958277; 6602161432; 35421270300; 7005310126","Targeted prostate biopsy using statistical image analysis",2007,"IEEE Transactions on Medical Imaging",26,"6",,779,788,,50,10.1109/TMI.2006.891497,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249737596&partnerID=40&md5=12e6b361e6b4ded0480ab86afb0ccfee",Article,Final,,Scopus,2-s2.0-34249737596
"Keogh, E., Lin, J., Fu, A.W., Van Herle, H.","7006166198; 36053384800; 25957576800; 8900954800","Finding unusual medical time-series subsequences: Algorithms and applications",2006,"IEEE Transactions on Information Technology in Biomedicine",10,"3",,429,439,,50,10.1109/TITB.2005.863870,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33746921193&partnerID=40&md5=3bc80b796bd0bda4885b67d8c8ee402e",Article,Final,,Scopus,2-s2.0-33746921193
"Wismuller, A., Meyer-Baese, A., Lange, O., Reiser, M.F., Leinsinger, G.","6603949802; 7003527794; 7006004566; 36050187000; 7004011709","Cluster analysis of dynamic cerebral contrast-enhanced perfusion MRI time-series",2006,"IEEE Transactions on Medical Imaging",25,"1",,62,73,,50,10.1109/TMI.2005.861002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-31644442652&partnerID=40&md5=1867a49b5a5afbec55c4174f0679de53",Article,Final,,Scopus,2-s2.0-31644442652
"Scheutz, M., Andronache, V.","6603548841; 6507832035","Architectural mechanisms for dynamic changes of behavior selection strategies in behavior-based systems",2004,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",34,"6",,2377,2395,,50,10.1109/TSMCB.2004.837309,"https://www.scopus.com/inward/record.url?eid=2-s2.0-10044238066&partnerID=40&md5=d476d1179d7054c7fcf58a214efc74e0",Article,Final,,Scopus,2-s2.0-10044238066
"Katare, S., Caruthers, J.M., Delgass, W.N., Venkatasubramanian, V.","6602703274; 7007099757; 56874945200; 7006834244","An intelligent system for reaction kinetic modeling and catalyst design",2004,"Industrial and Engineering Chemistry Research",43,"14",,3484,3512,,50,10.1021/ie034067h,"https://www.scopus.com/inward/record.url?eid=2-s2.0-3042826217&partnerID=40&md5=aac02c6f6ef35f41ff297ca7a54859d9",Article,Final,,Scopus,2-s2.0-3042826217
"Polikar, R., Shinar, R., Udpa, L., Porter, M.D.","7003651287; 6701797335; 7006190446; 7201468241","Artificial intelligence methods for selection of an optimized sensor array for identification of volatile organic compounds",2001,"Sensors and Actuators, B: Chemical",80,"3",,243,254,,50,10.1016/S0925-4005(01)00903-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035545613&partnerID=40&md5=5e4d176ad772d13c41170440b82e509b",Article,Final,,Scopus,2-s2.0-0035545613
"Coello Coello, C.A., Christiansen, A.D., Aguirre, A.H.","7003514400; 7004485204; 55664651900","Towards automated evolutionary design of combinational circuits",2000,"Computers and Electrical Engineering",27,"1",,1,28,,50,10.1016/S0045-7906(00)00004-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034318501&partnerID=40&md5=dcd8b45a97eb59719eab886a8629e8ad",Article,Final,,Scopus,2-s2.0-0034318501
"Grove, R.","7005114743","Internet-based expert systems",2000,"Expert Systems",17,"3",,129,135,,50,10.1111/1468-0394.00135,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034223823&partnerID=40&md5=9e6ae80f39d805e9d9a5bc5cbdacc9cd",Article,Final,,Scopus,2-s2.0-0034223823
"Chaudhuri, S., Herlihy, M., Lynch, N.A., Tuttle, M.R.","7402978078; 7005047001; 7101613286; 7102360648","Tight bounds for k-Set agreement",2000,"Journal of the ACM",47,"5",,912,943,,50,10.1145/355483.355489,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0010366268&partnerID=40&md5=b685924e235641aa39f713f4cd1977bb",Article,Final,,Scopus,2-s2.0-0010366268
"Leu, Y.-Y., Matheson, L.A., Rees, L.P.","7004508519; 7004492359; 7101908594","Sequencing mixed-model assembly lines with genetic algorithms",1996,"Computers and Industrial Engineering",30,"4",,1027,1036,,50,10.1016/0360-8352(96)00050-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030242937&partnerID=40&md5=4ddb30a2994c2d32113989cf829003ee",Article,Final,,Scopus,2-s2.0-0030242937
"Laguna, M., Glover, F.","7005147412; 7005868579","Integrating target analysis and tabu search for improved scheduling systems",1993,"Expert Systems With Applications",6,"3",,287,297,,50,10.1016/0957-4174(93)90056-C,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0027627229&partnerID=40&md5=2ed579696898baef537931eb9fc748cc",Article,Final,,Scopus,2-s2.0-0027627229
"Vázquez-Canteli, J.R., Ulyanin, S., Kämpf, J., Nagy, Z.","57195835393; 57204908818; 57195592607; 24829852300","Fusing TensorFlow with building energy simulation for intelligent energy management in smart cities",2019,"Sustainable Cities and Society",45,"",,243,257,,49,10.1016/j.scs.2018.11.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85056624801&partnerID=40&md5=5d2773c80d2baf3ef57a4db24b3f9cb2",Article,Final,,Scopus,2-s2.0-85056624801
"Weng, B., Lu, L., Wang, X., Megahed, F.M., Martinez, W.","57193524772; 57194576472; 57203580250; 35318316800; 56029625700","Predicting short-term stock prices using ensemble methods and online data sources",2018,"Expert Systems with Applications",112,"",,258,273,,49,10.1016/j.eswa.2018.06.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85049106709&partnerID=40&md5=5984c4a4e6d3aa8b7f65f885e9daca0f",Article,Final,,Scopus,2-s2.0-85049106709
"Gong, H., Sun, Y., Shu, X., Huang, B.","56567268700; 55836454900; 8918257200; 56036550500","Use of random forests regression for predicting IRI of asphalt pavements",2018,"Construction and Building Materials",189,"",,890,897,,49,10.1016/j.conbuildmat.2018.09.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85053468185&partnerID=40&md5=9dc8cd3c4529d57d92d61c8c87e47d03",Article,Final,,Scopus,2-s2.0-85053468185
"Xu, J., Moon, K.H., Van Der Schaar, M.","35274105300; 26633098400; 35605361700","A Machine Learning Approach for Tracking and Predicting Student Performance in Degree Programs",2017,"IEEE Journal on Selected Topics in Signal Processing",11,"5", 7894238,742,753,,49,10.1109/JSTSP.2017.2692560,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85029505112&partnerID=40&md5=49180ab3a447e855f0b350675233f1f9",Article,Final,Open Access,Scopus,2-s2.0-85029505112
"Zhang, Q., Zhou, D., Zeng, X.","56939502300; 7403394954; 7403247728","Highly wearable cuff-less blood pressure and heart rate monitoring with single-arm electrocardiogram and photoplethysmogram signals",2017,"BioMedical Engineering Online",16,"1", 23,,,,49,10.1186/s12938-017-0317-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85011663091&partnerID=40&md5=946a3dfce283ad272ef406bed3d4593d",Article,Final,Open Access,Scopus,2-s2.0-85011663091
"Lu, N., Noori, M., Liu, Y.","56205472600; 7003390252; 56295380700","Fatigue reliability assessment of welded steel bridge decks under stochastic truck loads via machine learning",2017,"Journal of Bridge Engineering",22,"1", 04016105,,,,49,10.1061/(ASCE)BE.1943-5592.0000982,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85008627308&partnerID=40&md5=59bfdebb1a8c17f29ed7da0b0e8c1b75",Article,Final,,Scopus,2-s2.0-85008627308
"Cui, C., Wu, T., Hu, M., Weir, J.D., Li, X.","56421287900; 12239783200; 36086291900; 7102577951; 56201164500","Short-term building energy model recommendation system: A meta-learning approach",2016,"Applied Energy",172,"",,251,263,,49,10.1016/j.apenergy.2016.03.112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962162042&partnerID=40&md5=fc913277344d01a1239797a1ac2af29e",Article,Final,,Scopus,2-s2.0-84962162042
"Miri, M.S., Abràmoff, M.D., Lee, K., Niemeijer, M., Wang, J.-K., Kwon, Y.H., Garvin, M.K.","36167294100; 6602158360; 35237589900; 57205785926; 50062113200; 7403459516; 24176542300","Multimodal Segmentation of Optic Disc and Cup from SD-OCT and Color Fundus Photographs Using a Machine-Learning Graph-Based Approach",2015,"IEEE Transactions on Medical Imaging",34,"9", 7060704,1854,1866,,49,10.1109/TMI.2015.2412881,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940949616&partnerID=40&md5=b9a0034b3a5cbfd4b8157408030c381d",Article,Final,,Scopus,2-s2.0-84940949616
"Zhang, J., Wang, C., Zhou, M.C.","36995158700; 57201916256; 7403506743","Last-position elimination-based learning automata",2014,"IEEE Transactions on Cybernetics",44,"12", 6782439,2484,2492,,49,10.1109/TCYB.2014.2309478,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84912112663&partnerID=40&md5=015fd3ade3a63c620ba8456ab0779cd9",Article,Final,,Scopus,2-s2.0-84912112663
"Allahviranloo, M., Recker, W.","22933573900; 35618160100","Daily activity pattern recognition by using support vector machines with multiple classes",2013,"Transportation Research Part B: Methodological",58,"",,16,43,,49,10.1016/j.trb.2013.09.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886782743&partnerID=40&md5=dac1236e4a392550d8a236d5f6e7a5c4",Article,Final,,Scopus,2-s2.0-84886782743
"Kadadevaramath, R.S., Chen, J.C.H., Latha Shankar, B., Rameshkumar, K.","26324982000; 10243764200; 55260906700; 57190695664","Application of particle swarm intelligence algorithms in supply chain network architecture optimization",2012,"Expert Systems with Applications",39,"11",,10160,10176,,49,10.1016/j.eswa.2012.02.116,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84862785546&partnerID=40&md5=43fa5171c9f8ed2df5817adc037af27f",Article,Final,,Scopus,2-s2.0-84862785546
"Nicopolitidis, P., Papadimitriou, G.I., Pomportsis, A.S., Sarigiannidis, P., Obaidat, M.S.","35578341500; 7006418329; 7004469734; 12445587500; 7005628795","Adaptive wireless networks using learning automata",2011,"IEEE Wireless Communications",18,"2", 5751299,75,81,,49,10.1109/MWC.2011.5751299,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79955395650&partnerID=40&md5=1f193d0ef9f9a7ea136a6fdc7afd25e5",Article,Final,,Scopus,2-s2.0-79955395650
"Smith, G., Whitehead, J., Mateas, M., Treanor, M., March, J., Cha, M.","23071941200; 8307167100; 57206356074; 23398596800; 37075166000; 34876331800","Launchpad: A rhythm-based level generator for 2-D platformers",2011,"IEEE Transactions on Computational Intelligence and AI in Games",3,"1", 5648340,1,16,,49,10.1109/TCIAIG.2010.2095855,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952959345&partnerID=40&md5=aba4f9d58e153a916c921a57d93406b2",Article,Final,,Scopus,2-s2.0-79952959345
"Van Leemput, K.","6601997723","Encoding probabilistic brain atlases using Bayesian inference",2009,"IEEE Transactions on Medical Imaging",28,"6", 4695995,822,837,,49,10.1109/TMI.2008.2010434,"https://www.scopus.com/inward/record.url?eid=2-s2.0-66249105028&partnerID=40&md5=541a1e0f1745aadcc9a5324d8fefce1a",Article,Final,,Scopus,2-s2.0-66249105028
"Zhang, Y., Xie, Y.","8933670500; 21234379500","Travel mode choice modeling with support vector machines",2008,"Transportation Research Record",,"2076",,141,150,,49,10.3141/2076-16,"https://www.scopus.com/inward/record.url?eid=2-s2.0-61349094687&partnerID=40&md5=936f80b27a8912f91bfb298c88cae4a1",Article,Final,,Scopus,2-s2.0-61349094687
"Huang, Z., Gedeon, T.D., Nikravesh, M.","55494527100; 24400830200; 6701543332","Pattern trees induction: A new machine learning method",2008,"IEEE Transactions on Fuzzy Systems",16,"4",,958,970,,49,10.1109/TFUZZ.2008.924348,"https://www.scopus.com/inward/record.url?eid=2-s2.0-50549104645&partnerID=40&md5=517c4e69b669f1ee3a86d890b285b4d8",Article,Final,,Scopus,2-s2.0-50549104645
"Bistoquet, A., Oshinski, J., Škrinjar, O.","14047934900; 7003612131; 6603269769","Left ventricular deformation recovery from cine MRI using an incompressible model",2007,"IEEE Transactions on Medical Imaging",26,"9",,1136,1153,,49,10.1109/TMI.2007.903693,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548523814&partnerID=40&md5=91bc5c08e3043cb7c392a58d67561182",Article,Final,,Scopus,2-s2.0-34548523814
"Kamousi, B., Amini, A.N., He, B.","8511950600; 55665878500; 16400602300","Classification of motor imagery by means of cortical current density estimation and Von Neumann entropy",2007,"Journal of Neural Engineering",4,"2", 002,17,25,,49,10.1088/1741-2560/4/2/002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247204345&partnerID=40&md5=f9724399b81c4bb84cb356ba98f7d29d",Article,Final,,Scopus,2-s2.0-34247204345
