Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Ma, H., Jia, M., Zhang, D., Lin, X.","35185217200; 56335548100; 57191728925; 8342533200","Combining tag correlation and user social relation for microblog recommendation",2017,"Information Sciences",385-386,"",,325,337,,40,10.1016/j.ins.2016.12.047,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85008402190&partnerID=40&md5=2ca55f8e3ca2764d88522ec1da2a81e7",Article,Final,,Scopus,2-s2.0-85008402190
"Zhang, X., Zhang, J., Li, L., Zhang, Y., Yang, G.","57193455600; 57196381152; 57196179152; 57193458583; 7405755566","Monitoring citrus soil moisture and nutrients using an IoT based system",2017,"Sensors (Switzerland)",17,"3", 447,,,,40,10.3390/s17030447,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85014060213&partnerID=40&md5=fff04f4cce14f93c8c9f388a73aec6a5",Article,Final,Open Access,Scopus,2-s2.0-85014060213
"Ren, C.-X., Lei, Z., Dai, D.-Q., Li, S.Z.","25928080300; 24280193100; 56034311000; 34870116100","Enhanced Local Gradient Order Features and Discriminant Analysis for Face Recognition",2016,"IEEE Transactions on Cybernetics",46,"11",,2656,2669,,40,10.1109/TCYB.2015.2484356,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85017337904&partnerID=40&md5=738f1d4ee9a0d7a2cdf31939e954bef4",Article,Final,,Scopus,2-s2.0-85017337904
"Jia, D., Duan, X., Khan, M.K.","16177871500; 55611480600; 8942252200","Binary Artificial Bee Colony optimization using bitwise operation",2014,"Computers and Industrial Engineering",76,"",,360,365,,40,10.1016/j.cie.2014.08.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84907813710&partnerID=40&md5=05a24c6e9aef9da1b3ef421730df93f1",Article,Final,,Scopus,2-s2.0-84907813710
"Li, G., Liu, H.-W., Fodor, J.","55714268600; 26662448700; 7102905126","Single-point characterization of uninorms with nilpotent underlying t-norm and t-conorm",2014,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems",22,"4",,591,604,,40,10.1142/S0218488514500299,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906814718&partnerID=40&md5=bc287ef6255526ac6cd4125cf45221e1",Article,Final,,Scopus,2-s2.0-84906814718
"Guo, L., Dai, M., Zhu, M.","36450684500; 35184837900; 9238980500","Quaternion moment and its invariants for color object classification",2014,"Information Sciences",273,"",,132,143,,40,10.1016/j.ins.2014.03.037,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899966204&partnerID=40&md5=719822473a1c0ad46fac07aec6deffa0",Article,Final,,Scopus,2-s2.0-84899966204
"Zhou, J., Liao, X., Ouyang, S., Zhang, R., Zhang, Y.","7405548815; 36571847500; 55317174900; 57190443774; 55899961200","Multi-objective artificial bee colony algorithm for short-term scheduling of hydrothermal system",2014,"International Journal of Electrical Power and Energy Systems",55,"",,542,553,,40,10.1016/j.ijepes.2013.10.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887309038&partnerID=40&md5=5ac6f83c56384a88b997f8e0b31b2b48",Article,Final,,Scopus,2-s2.0-84887309038
"Li, P., Bu, J., Chen, C., He, Z., Cai, D.","57210250079; 55684269900; 56174479100; 55445467800; 35228598300","Relational multimanifold coclustering",2013,"IEEE Transactions on Cybernetics",43,"6", 6409269,1871,1881,,40,10.1109/TSMCB.2012.2234108,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84888350280&partnerID=40&md5=481c4551938e392e6ad72db7ec7b61e5",Article,Final,,Scopus,2-s2.0-84888350280
"Li, P., Li, H., Wu, M.","57210250079; 57007485700; 35231682600","Multi-label ensemble based on variable pairwise constraint projection",2013,"Information Sciences",222,"",,269,281,,40,10.1016/j.ins.2012.07.066,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84870054699&partnerID=40&md5=fc8eb2ba024c83d9099df39cd188e1c1",Article,Final,,Scopus,2-s2.0-84870054699
"Kang, F., Li, J., Ma, Z.","35193918300; 55720598100; 7403600485","An artificial bee colony algorithm for locating the critical slip surface in slope stability analysis",2013,"Engineering Optimization",45,"2",,207,223,,40,10.1080/0305215X.2012.665451,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84872871115&partnerID=40&md5=9b2f902875644165c71ab88b8ad473c7",Article,Final,,Scopus,2-s2.0-84872871115
"Tian, J., Ma, L., Yu, W.","35281347600; 55496805200; 35319424800","Ant colony optimization for wavelet-based image interpolation using a three-component exponential mixture model",2011,"Expert Systems with Applications",38,"10",,12514,12520,,40,10.1016/j.eswa.2011.04.037,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79958019714&partnerID=40&md5=5dd1949ac73b23ed19bfbf615a71006b",Article,Final,,Scopus,2-s2.0-79958019714
"Zheng, C.-H., Ng, T.-Y., Zhang, L., Shiu, C.-K., Wang, H.-Q.","35106317400; 7102162966; 55115873800; 7005550666; 56765123100","Tumor classification based on non-negative matrix factorization using gene expression data",2011,"IEEE Transactions on Nanobioscience",10,"2", 5942177,86,93,,40,10.1109/TNB.2011.2144998,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80051776578&partnerID=40&md5=9f8b9c176c86ee98e776e6b8a5c75a0d",Article,Final,,Scopus,2-s2.0-80051776578
"Yao, J.","55478489100","Decision optimization analysis on supply chain resource integration in fourth party logistics",2010,"Journal of Manufacturing Systems",29,"4",,121,129,,40,10.1016/j.jmsy.2010.12.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79953275750&partnerID=40&md5=815affd41597faeeabee0b96a7b8feee",Article,Final,,Scopus,2-s2.0-79953275750
"Cheng, B., Li, K., Chen, B.","36975148600; 24802383200; 56948866300","Scheduling a single batch-processing machine with non-identical job sizes in fuzzy environment using an improved ant colony optimization",2010,"Journal of Manufacturing Systems",29,"1",,29,34,,40,10.1016/j.jmsy.2010.06.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957706119&partnerID=40&md5=d903b834f66f5384f81fcb3cebf2c9b6",Article,Final,,Scopus,2-s2.0-77957706119
"Yue, W., Yin, D., Li, C., Wang, G., Xu, T.","23399194900; 7202455334; 56098041500; 7407150270; 7401626854","Automated 2-D cephalometric analysis on X-ray images by a model-based approach",2006,"IEEE Transactions on Biomedical Engineering",53,"8", 1658156,1615,1623,,40,10.1109/TBME.2006.876638,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33746616088&partnerID=40&md5=788cd62ca8641bb175b04c8e2b115162",Article,Final,,Scopus,2-s2.0-33746616088
"Wang, J., Gao, Y., Chen, X.","57202768015; 57191475824; 55156598600","A novel hybrid interval prediction approach based on modified lower upper bound estimation in combination with multi-objective salp swarm algorithm for short-term load forecasting",2018,"Energies",11,"6", 1561,,,,39,10.3390/en11061561,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85049249269&partnerID=40&md5=2a12de9f3f2687d55740e34a5405dee8",Article,Final,Open Access,Scopus,2-s2.0-85049249269
"Sun, G., Li, X., Hou, X., Lang, F.","46961469200; 57195135662; 57190750683; 23970752400","GPU-Accelerated support vector machines for traffic classification",2018,"International Journal of Performability Engineering",14,"5",,1088,1098,,39,10.23940/ijpe.18.05.p28.10881098,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85048054315&partnerID=40&md5=5515a273d9d56c75661c498e636abaea",Article,Final,Open Access,Scopus,2-s2.0-85048054315
"Ning, J., Zhang, Q., Zhang, C., Zhang, B.","26030030500; 57199110484; 55704015300; 55828149215","A best-path-updating information-guided ant colony optimization algorithm",2018,"Information Sciences",433-434,"",,142,162,,39,10.1016/j.ins.2017.12.047,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85039795404&partnerID=40&md5=5356ab3966e75d3c3ff199f3bf93664c",Article,Final,,Scopus,2-s2.0-85039795404
"Chen, W., Fu, K., Zuo, J., Zheng, X., Huang, T., Ren, W.","57195058628; 7202283802; 57194830641; 55389913200; 35147984500; 36728153300","Radar emitter classification for large data set based on weighted-xgboost",2017,"IET Radar, Sonar and Navigation",11,"8",,1203,1207,,39,10.1049/iet-rsn.2016.0632,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85025104649&partnerID=40&md5=4a5211ec4f0257833c922732999040b5",Article,Final,,Scopus,2-s2.0-85025104649
"Yang, X., Liu, Y., Gao, Y.","56267332900; 15060172800; 56420752100","Unified reliability analysis by active learning Kriging model combining with random-set based Monte Carlo simulation method",2016,"International Journal for Numerical Methods in Engineering",108,"11",,1343,1361,,39,10.1002/nme.5255,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84971326464&partnerID=40&md5=28dbf3244a0952a4d9dce84bcef17e0d",Article,Final,,Scopus,2-s2.0-84971326464
"Dong, W., Li, Y., Xiang, J.","57190881936; 56909021100; 54416697200","Optimal sizing of a stand-alone hybrid power system based on battery/hydrogen with an improved ant colony optimization",2016,"Energies",9,"10", 785,,,,39,10.3390/en9100785,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84990859116&partnerID=40&md5=49dbc9d048d445261fc55fde0b34974d",Article,Final,Open Access,Scopus,2-s2.0-84990859116
"Zhao, L., Hu, Q., Wang, W.","56942693100; 7403214664; 56100717600","Heterogeneous Feature Selection with Multi-Modal Deep Neural Networks and Sparse Group LASSO",2015,"IEEE Transactions on Multimedia",17,"11", 7244241,1936,1948,,39,10.1109/TMM.2015.2477058,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946222261&partnerID=40&md5=31dc242bf37067a0673b8e5de688a70c",Article,Final,,Scopus,2-s2.0-84946222261
"Qiu, H.X., Duan, H.B.","56276315200; 55796700200","Multi-objective pigeon-inspired optimization for brushless direct current motor parameter design",2015,"Science China Technological Sciences",58,"11",,1915,1923,,39,10.1007/s11431-015-5860-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946487452&partnerID=40&md5=54764cc31d753a1ea33fef59810feca9",Article,Final,,Scopus,2-s2.0-84946487452
"Hu, X.-B., Wang, M., Di Paolo, E.","8385810600; 55732001400; 57202216834","Calculating complete and exact pareto front for multiobjective optimization: A new deterministic approach for discrete problems",2013,"IEEE Transactions on Cybernetics",43,"3",,1088,1101,,39,10.1109/TSMCB.2012.2223756,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890426388&partnerID=40&md5=20d88b3e50a488bd44ca5d819897b8ce",Article,Final,,Scopus,2-s2.0-84890426388
"Hu, W., Hu, W., Xie, N., Maybank, S.","56703992500; 56315234900; 26424478900; 35571353900","Unsupervised active learning based on hierarchical graph-theoretic clustering",2009,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",39,"5",,1147,1161,,39,10.1109/TSMCB.2009.2013197,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67649410207&partnerID=40&md5=67b59501d18d6b36276b51517568f191",Article,Final,,Scopus,2-s2.0-67649410207
"Tao, W., Kailin, Y., Yongxin, G.","36852100400; 24721717400; 24722295100","Application of artificial neural networks to forecasting ice conditions of the yellow river in the inner Mongolia reach",2008,"Journal of Hydrologic Engineering",13,"9",,811,816,,39,10.1061/(ASCE)1084-0699(2008)13:9(811),"https://www.scopus.com/inward/record.url?eid=2-s2.0-50049131375&partnerID=40&md5=402f19803dd7afe8b16edf972816a238",Article,Final,,Scopus,2-s2.0-50049131375
"Ben Hadj-Alouane, N., Lafrance, S., Lin, F., Mullins, J., Yeddes, M.M.","49360934000; 8687079200; 55636319531; 23397879000; 55884624500","On the verification of intransitive noninterference in multilevel security",2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",35,"5",,948,958,,39,10.1109/TSMCB.2005.847749,"https://www.scopus.com/inward/record.url?eid=2-s2.0-26844532854&partnerID=40&md5=57a0241b71b3c73cd5cd52bd11bb61de",Article,Final,,Scopus,2-s2.0-26844532854
"Zou, X.-Y., Zhu, J.","18937954300; 57213067052","Virtual local target method for avoiding local minimum in potential field based robot navigation",2003,"Journal of Zhejiang University: Science",4,"3",,264,269,,39,10.1631/jzus.2003.0264,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0042829265&partnerID=40&md5=e073038b0633da5864072695539ed621",Article,Final,,Scopus,2-s2.0-0042829265
"Chen, G.-J., Li, K.K., Tang, G.-Q.","13309445500; 12808121100; 7401633925","Tabu search approach to distribution network reconfiguration for loss reduction",2002,"Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering",22,"10",,28,33,,39,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036819953&partnerID=40&md5=f71d68cec024fec3963a161b2f06d925",Article,Final,,Scopus,2-s2.0-0036819953
"Zhao, B., Zhang, X., Huang, J.","56438409600; 56044348100; 55742411900","AI algorithm-based two-stage optimal design methodology of high-efficiency CLLC resonant converters for the hybrid AC-DC microgrid applications",2019,"IEEE Transactions on Industrial Electronics",66,"12", 8645790,9756,9767,,38,10.1109/TIE.2019.2896235,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070450614&partnerID=40&md5=d390b4ff8bf3f1d17fb41d27dc0948c9",Article,Final,,Scopus,2-s2.0-85070450614
"Panda, B., Leite, M., Biswal, B.B., Niu, X., Garg, A.","54393965300; 57194718985; 24829059100; 7103278505; 55482431700","Experimental and numerical modelling of mechanical properties of 3D printed honeycomb structures",2018,"Measurement: Journal of the International Measurement Confederation",116,"",,495,506,,38,10.1016/j.measurement.2017.11.037,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85034982764&partnerID=40&md5=c7eacd22e23513d30a5ab0c8e6be8b2d",Article,Final,,Scopus,2-s2.0-85034982764
"Cheng, L., Yu, T., Zhang, X., Yin, L., Qu, K.","55982036400; 56454665900; 56375323700; 56266552000; 57192654905","Cyber-physical-social Systems Based Smart Energy Robotic Dispatcher and Its Knowledge Automation: Framework, Techniques and Challenges",2018,"Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering",38,"1",,25,40,,38,10.13334/j.0258-8013.pcsee.171856,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85045476670&partnerID=40&md5=8d30f83800a05594b1902f8df46d9837",Article,Final,,Scopus,2-s2.0-85045476670
"Wu, H., Xu, Z., Ren, P., Liao, H.","57198522403; 55502698400; 57213938620; 55580964700","Hesitant fuzzy linguistic projection model to multi-criteria decision making for hospital decision support systems",2018,"Computers and Industrial Engineering",115,"",,449,458,,38,10.1016/j.cie.2017.11.023,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85036651066&partnerID=40&md5=e55203522f7d1f57557e3c93979599ba",Article,Final,,Scopus,2-s2.0-85036651066
"Zhou, W., Wu, C., Chen, D., Yi, Y., Du, W.","56431635800; 22735239200; 7405453779; 55491131400; 56545016100","Automatic Microaneurysm Detection Using the Sparse Principal Component Analysis-Based Unsupervised Classification Method",2017,"IEEE Access",5,"", 7859305,2563,2572,,38,10.1109/ACCESS.2017.2671918,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85017608392&partnerID=40&md5=bdea495385ef98d9646b6280e5efa2c8",Article,Final,Open Access,Scopus,2-s2.0-85017608392
"Omran, B.A., Chen, Q., Jin, R.","57190010146; 24281216400; 56443380400","Comparison of Data Mining Techniques for Predicting Compressive Strength of Environmentally Friendly Concrete",2016,"Journal of Computing in Civil Engineering",30,"6", 04016029,,,,38,10.1061/(ASCE)CP.1943-5487.0000596,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84992225505&partnerID=40&md5=37c82e3390610520dfdbf250b95cf1e0",Article,Final,,Scopus,2-s2.0-84992225505
"Ding, C., Wu, X., Yu, G., Wang, Y.","57220881240; 55876718200; 23112014400; 36607259500","A gradient boosting logit model to investigate driver's stop-or-run behavior at signalized intersections using high-resolution traffic data",2016,"Transportation Research Part C: Emerging Technologies",72,"",,225,238,,38,10.1016/j.trc.2016.09.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84991778594&partnerID=40&md5=77cd066f016a37026415a1d2d9de79c1",Article,Final,,Scopus,2-s2.0-84991778594
"Wu, T.-Q., Yao, M., Yang, J.-H.","57190568524; 56872297900; 57190571760","Dolphin swarm algorithm",2016,"Frontiers of Information Technology and Electronic Engineering",17,"8",,717,729,,38,10.1631/FITEE.1500287,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84981210546&partnerID=40&md5=b4906c2e355c199f4c798e2f17c11775",Article,Final,Open Access,Scopus,2-s2.0-84981210546
"Jiang, W.-Y., Lin, Y., Chen, M., Yu, Y.-Y.","55636133900; 26643346100; 56911255200; 23977101800","A co-evolutionary improved multi-ant colony optimization for ship multiple and branch pipe route design",2015,"Ocean Engineering",102,"",,63,70,,38,10.1016/j.oceaneng.2015.04.028,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928891553&partnerID=40&md5=0ae1ff90093400495713ac984104403f",Article,Final,,Scopus,2-s2.0-84928891553
"Yao, Y., Tong, H., Xie, T., Akoglu, L., Xu, F., Lu, J.","57192069374; 7201360533; 55574210063; 26533801100; 57220956091; 36012413400","Detecting high-quality posts in community question answering sites",2015,"Information Sciences",302,"",,70,82,,38,10.1016/j.ins.2014.12.038,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922677453&partnerID=40&md5=d5b3785d255016d8ab96a0028059bed8",Article,Final,,Scopus,2-s2.0-84922677453
"Jiao, H., Zhong, Y., Zhang, L.","53663717900; 12039673900; 8359720900","Artificial DNA computing-based spectral encoding and matching algorithm for hyperspectral remote sensing data",2012,"IEEE Transactions on Geoscience and Remote Sensing",50,"10 PART2", 6178011,4085,4104,,38,10.1109/TGRS.2012.2188856,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84867058657&partnerID=40&md5=247fd8f2ab4eee2a0b166f448ee9dd60",Article,Final,,Scopus,2-s2.0-84867058657
"Wang, X., Ni, W., Wang, X.","56326979200; 54947947700; 55736793600","Leader-following formation of switching multirobot systems via internal model",2012,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",42,"3", 6129538,817,826,,38,10.1109/TSMCB.2011.2178022,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84862819399&partnerID=40&md5=278d3614612866deccfe1e87a403ab6b",Article,Final,,Scopus,2-s2.0-84862819399
"Si, X.-S., Hu, C.-H., Yang, J.-B., Zhang, Q.","26221995600; 8243337500; 48061510100; 56204405500","On the dynamic evidential reasoning algorithm for fault prediction",2011,"Expert Systems with Applications",38,"5",,5061,5080,,38,10.1016/j.eswa.2010.09.144,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79151486644&partnerID=40&md5=2bfbc527384e52ebb49ae6458e77e5bf",Article,Final,,Scopus,2-s2.0-79151486644
"Jiang, Y.-C., Jiang, J.C.","56173403500; 24344212500","A multi-agent coordination model for the variation of underlying network topology",2005,"Expert Systems with Applications",29,"2",,372,382,,38,10.1016/j.eswa.2005.04.015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-22144468775&partnerID=40&md5=9b2393aaab6d08ee85a84671798d133a",Article,Final,,Scopus,2-s2.0-22144468775
"Huang, X.-C., Shu, J., Zhang, L.-Z., Zhu, G.-Y.","8582223500; 35828342900; 8582223300; 55451923000","Distribution maintenance scheduling using an intelligent optimal approach mixed with immune algorithm and tabu search",2004,"Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering",24,"11",,96,100,,38,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-11144233327&partnerID=40&md5=eaeed062251a0522287ddadce0bbd5ae",Article,Final,,Scopus,2-s2.0-11144233327
"Guo, C.-X., Hu, J.-S., Ye, B., Cao, Y.-J.","35219823000; 55499469600; 8895989600; 7404523611","Swarm intelligence for mixed-variable design optimization",2004,"Journal of Zhejiang University: Science",5,"7",,851,860,,38,10.1631/jzus.2004.0851,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4544354310&partnerID=40&md5=42ff9b91de41f8f982187cc59153fe4f",Article,Final,,Scopus,2-s2.0-4544354310
"Wu, B., Cheng, T., Yip, T.L., Wang, Y.","56502671000; 57214109377; 7004283954; 56480848000","Fuzzy logic based dynamic decision-making system for intelligent navigation strategy within inland traffic separation schemes",2020,"Ocean Engineering",197,"", 106909,,,,37,10.1016/j.oceaneng.2019.106909,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85077914439&partnerID=40&md5=2219a7e76bdb178da87d6764fcad2c40",Article,Final,,Scopus,2-s2.0-85077914439
"Jiang, N., Xu, D., Zhou, J., Yan, H., Wan, T., Zheng, J.","57200941236; 57203912502; 57188822336; 56528690300; 57206312368; 56468368400","Toward optimal participant decisions with voting-based incentive model for crowd sensing",2020,"Information Sciences",512,"",,1,17,,37,10.1016/j.ins.2019.09.068,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072762654&partnerID=40&md5=eb6fa4703fc69dec9107c7082171ef95",Article,Final,,Scopus,2-s2.0-85072762654
"Sun, G., Liang, L., Chen, T., Xiao, F., Lang, F.","46961469200; 57202875102; 57195136583; 57202871478; 23970752400","Network traffic classification based on transfer learning",2018,"Computers and Electrical Engineering",69,"",,920,927,,37,10.1016/j.compeleceng.2018.03.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85049647116&partnerID=40&md5=f9f27932b30af23cb5fd978a02b34054",Article,Final,,Scopus,2-s2.0-85049647116
"Zhang, J., Xie, N., Zhang, X., Yue, K., Li, W., Kumar, D.","55720379900; 57202150681; 24802813900; 7005000759; 36637794500; 56884774100","Machine learning based resource allocation of cloud computing in auction",2018,"Computers, Materials and Continua",56,"1",,123,135,,37,10.3970/cmc.2018.03728,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85054936547&partnerID=40&md5=1de7fb7e1d23eccb645aadfaa3568b7b",Article,Final,,Scopus,2-s2.0-85054936547
"Zhang, Q., Zeng, X., Hu, W., Zhou, D.","56939502300; 7403247728; 57195489254; 55230392500","A Machine Learning-Empowered System for Long-Term Motion-Tolerant Wearable Monitoring of Blood Pressure and Heart Rate with Ear-ECG/PPG",2017,"IEEE Access",5,"", 7933339,10547,10561,,37,10.1109/ACCESS.2017.2707472,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85028370488&partnerID=40&md5=c41737982aebf4de7445937e9a3fbefb",Article,Final,Open Access,Scopus,2-s2.0-85028370488
"Wang, Q., Wang, Z., Dai, L., Quan, J.","57131614000; 36092062800; 34871774100; 23088795900","Dimmable Visible Light Communications Based on Multilayer ACO-OFDM",2016,"IEEE Photonics Journal",8,"3", 7478570,,,,37,10.1109/JPHOT.2016.2573040,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976564863&partnerID=40&md5=0872f3e1d6a32de005aadb28d75262b2",Article,Final,Open Access,Scopus,2-s2.0-84976564863
"Jiang, H., Chen, J., Dong, G.","56198791700; 54923354400; 7201472332","Hidden Markov model and nuisance attribute projection based bearing performance degradation assessment",2016,"Mechanical Systems and Signal Processing",72-73,"",,184,205,,37,10.1016/j.ymssp.2015.10.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955488726&partnerID=40&md5=a31a932612facba943a6461adbbfbc71",Article,Final,,Scopus,2-s2.0-84955488726
"Zhao, S., Chen, H., Li, C., Du, X., Sun, H.","7403578446; 56154659700; 55696006300; 8552775200; 56316998600","A Novel Approach to Building a Robust Fuzzy Rough Classifier",2015,"IEEE Transactions on Fuzzy Systems",23,"4", 6824811,769,786,,37,10.1109/TFUZZ.2014.2327993,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84938794009&partnerID=40&md5=7c5cd1e15ad4b1fae94589a29cb4cdb3",Article,Final,,Scopus,2-s2.0-84938794009
"Mao, Q.-R., Pan, X.-Y., Zhan, Y.-Z., Shen, X.-J.","7101735930; 56710828700; 7102620105; 55450902800","Using Kinect for real-time emotion recognition via facial expressions",2015,"Frontiers of Information Technology and Electronic Engineering",16,"4",,272,282,,37,10.1631/FITEE.1400209,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942037764&partnerID=40&md5=ef35722843293aa9cfb2fc35aa652aae",Article,Final,,Scopus,2-s2.0-84942037764
"Lo, W., Yin, J., Li, Y., Wu, Z.","55360224200; 8249720800; 55945677900; 7501411463","Efficient web service QoS prediction using local neighborhood matrix factorization",2015,"Engineering Applications of Artificial Intelligence",38,"",,14,23,,37,10.1016/j.engappai.2014.10.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84916620108&partnerID=40&md5=0bcd7582bf2df0c5b796b67534f93469",Article,Final,,Scopus,2-s2.0-84916620108
"Zhang, Z., Gao, C., Liu, Y., Qian, T.","56948389100; 56435055900; 55869737100; 41561941800","A universal optimization strategy for ant colony optimization algorithms based on the Physarum-inspired mathematical model",2014,"Bioinspiration and Biomimetics",9,"3", 036006,,,,37,10.1088/1748-3182/9/3/036006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899541025&partnerID=40&md5=01b93ecb85dce3766f7675541a8d272e",Article,Final,,Scopus,2-s2.0-84899541025
"Tian, H., Zhao, Y., Ni, R., Qin, L., Li, X.","36615909900; 35304414700; 55632437300; 55349820600; 55936260100","LDFT-based watermarking resilient to local desynchronization attacks",2013,"IEEE Transactions on Cybernetics",43,"6", 6486549,2190,2201,,37,10.1109/TCYB.2013.2245415,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890032899&partnerID=40&md5=9880db2fee53e6a1a2824300813df643",Article,Final,,Scopus,2-s2.0-84890032899
"Wang, G., Cui, Y.","55738587600; 36720435000","On line tool wear monitoring based on auto associative neural network",2013,"Journal of Intelligent Manufacturing",24,"6",,1085,1094,,37,10.1007/s10845-012-0636-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84888642906&partnerID=40&md5=a67aaf6356121f2c504ccfea746f78a7",Article,Final,,Scopus,2-s2.0-84888642906
"Li, J., Wang, Z., Zhang, Y.","26661714200; 57221406611; 7601317493","Provably secure certificate-based signature scheme without pairings",2013,"Information Sciences",233,"",,313,320,,37,10.1016/j.ins.2013.01.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84875218600&partnerID=40&md5=975c731e1ace323f8504edd344ec6612",Article,Final,,Scopus,2-s2.0-84875218600
"Shen, M., Chen, W.-N., Zhang, J., Chung, H.S.-H., Kaynak, O.","14033122100; 15073864100; 36928402900; 7404007467; 7004469974","Optimal selection of parameters for nonuniform embedding of chaotic time series using ant colony optimization",2013,"IEEE Transactions on Cybernetics",43,"2",,790,802,,37,10.1109/TSMCB.2012.2219859,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890432110&partnerID=40&md5=329b593319db580ab91df3247e79ff76",Article,Final,,Scopus,2-s2.0-84890432110
"Wei, J., Zhang, C.","7403084770; 7405493663","Bifurcation analysis of a class of neural networks with delays",2008,"Nonlinear Analysis: Real World Applications",9,"5",,2234,2252,,37,10.1016/j.nonrwa.2007.08.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-48249119467&partnerID=40&md5=bcc1339d926fff175b71712da9efb617",Article,Final,,Scopus,2-s2.0-48249119467
"Zheng, F., Qin, Y., Chen, K.","55188975000; 57198579641; 55683599600","Sensitivity map of laser tweezers Raman spectroscopy for single-cell analysis of colorectal cancer",2007,"Journal of Biomedical Optics",12,"3", 034002,,,,37,10.1117/1.2748060,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547924423&partnerID=40&md5=0edc4e5c51bf80e08c5ed2d9b17e5b13",Article,Final,,Scopus,2-s2.0-34547924423
"Meng, W., Han, X.-D., Hong, B.-R.","15923373400; 55450927000; 7202125989","Bee evolutionary genetic algorithm",2006,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",34,"7",,1294,1300,,37,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33748692528&partnerID=40&md5=e0cb5d61aa0bbcc8208dc96e24eb9920",Article,Final,,Scopus,2-s2.0-33748692528
