Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Sasaki, T., Namatame, A.","7407393813; 7003328686","Decentralized computation with market mechanism",1998,"Systems and Computers in Japan",29,"13",,1,8,,,10.1002/(SICI)1520-684X(19981130)29:13<1::AID-SCJ1>3.0.CO;2-D,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032208755&partnerID=40&md5=47cf7ae7ac7a7b68b937476def8e8e8a",Article,Final,,Scopus,2-s2.0-0032208755
"Liu, J., Arai, E., Saetang, A.","36181148900; 7102191100; 6507190221","Qualitative Solid Modelling (Qualitative Solid Operations and a Modelling System)",1998,"JSME International Journal, Series C: Mechanical Systems, Machine Elements and Manufacturing",41,"4",,953,962,,,10.1299/jsmec.41.953,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0039110368&partnerID=40&md5=62bc3612ce1f8d6a98930299b2ce2d2f",Article,Final,Open Access,Scopus,2-s2.0-0039110368
"Ishida, H., Ichihara, K., Matsuda, N.","7403122059; 55320325700; 57206383244","Consultation service for efficacious usage of laboratory tests based on logical reasoning and evidence",1998,"Rinsho byori. The Japanese journal of clinical pathology",46,"10",,978,986,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032178014&partnerID=40&md5=ebbcb0f6c681ddce19203578b55ec448",Article,Final,,Scopus,2-s2.0-0032178014
"Ikeda, K., Shin, S.","36013594200; 55490352800","Fault tolerance of autonomous decentralized adaptive control systems",1998,"International Journal of Systems Science",29,"7",,773,782,,,10.1080/00207729808929570,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032123789&partnerID=40&md5=e87886d6e1fc86c05aa276ed641bdfa5",Article,Final,,Scopus,2-s2.0-0032123789
"Kaku, B., Matsumoto, T., Kojo, N., Xin, G.","7003408715; 55242790800; 6601955133; 7006110689","Learning assistance mechanism using case-based reasoning",1998,"Systems and Computers in Japan",29,"5",,73,83,,,10.1002/(sici)1520-684x(199805)29:5<73::aid-scj8>3.0.co;2-k,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032073816&partnerID=40&md5=a40e34de637013122a47fb59388fab96",Article,Final,,Scopus,2-s2.0-0032073816
"Thawonmas, R., Abe, S.","6701619884; 7403335651","Tuning of a fuzzy classifier derived from data by solving inequalities",1998,"IEICE Transactions on Information and Systems",E81-D,"2",,224,235,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031994114&partnerID=40&md5=a55b2961077bc1f41afffe6c120e9384",Article,Final,,Scopus,2-s2.0-0031994114
"Matsumoto, Tadashi, Saikusa, Ken","35569082000; 6505855609","Minimum number of live minimal structural traps to make a minimal deadlock locally live in general Petri nets",1998,"IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences",E81-A,"1",,164,174,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031673359&partnerID=40&md5=9187c88b0456e1febc166b253b3da247",Article,Final,,Scopus,2-s2.0-0031673359
"Sheng, Andong, Yamaguchi, Satoshi, Itakura, Hidekiyo","36910894500; 56429906000; 7102443375","New nonlinear integrator with positive phase shifts",1998,"IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences",E81-A,"1",,197,201,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031653128&partnerID=40&md5=b8ded5d064d2d0c4bfeeeaddd2169469",Article,Final,,Scopus,2-s2.0-0031653128
"Niijima, K.","7006729942","Learning of associative memory networks based upon cone-like domains of attraction",1997,"Neural Networks",10,"9",,1649,1658,,,10.1016/S0893-6080(97)00013-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031456393&partnerID=40&md5=806b58ddde0c066c92eed8cf9031084a",Article,Final,,Scopus,2-s2.0-0031456393
"Wada, Y., Shiouchi, M., Takada, Y.","55231613900; 6506759155; 7402725813","A multi-agent approach to a distributed schedule management system",1997,"Fujitsu Scientific and Technical Journal",33,"2",,196,210,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031388771&partnerID=40&md5=e98e3920fd8663c02caeefbb090c8a03",Article,Final,,Scopus,2-s2.0-0031388771
"Tsuchida, H., Nose, M., Mori, T.","7102137747; 7102457145; 55479021900","A concept and architecture of intelligent dynamic service provisioning (IDSP)",1997,"NTT R and D",46,"11",,1239,1248,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031377586&partnerID=40&md5=dd3f28dd5b3f4b02a2a231737090fa0a",Article,Final,,Scopus,2-s2.0-0031377586
"Hoshide, T., Nose, M., Tsuchida, H., Okuno, H.G.","7004550463; 7102457145; 7102137747; 7102397930","Adaptive and real-time planning architecture in IDSP system",1997,"NTT R and D",46,"11",,1257,1263,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031373174&partnerID=40&md5=832d0cc680bd01253870cae812b92ccc",Article,Final,,Scopus,2-s2.0-0031373174
"Uemura, A., Kobatake, T., Misegawa, K., Ishida, N.","36860939000; 7003929844; 6506083779; 7202339783","Intelligent vibration sensor",1997,"NKK Technical Review",,"77",,71,77,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031367599&partnerID=40&md5=5d27447817975f66718e6c3d3ce42e57",Article,Final,,Scopus,2-s2.0-0031367599
"Sugawara, T.","7201751518","Plan reuse in cooperative, distributed problem-solving",1997,"Systems and Computers in Japan",28,"6",,60,67,,,10.1002/(SICI)1520-684X(19970615)28:6<60::AID-SCJ7>3.0.CO;2-K,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031170051&partnerID=40&md5=0ba1045c8f5cfa164b5ba1088dfed5ae",Article,Final,,Scopus,2-s2.0-0031170051
"Kodaira, Norio","7004693937","Advanced logistics with robots",1997,"Robot Tokyo",,"115",,62,68,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031102285&partnerID=40&md5=d0aadc491294e365639ae3e91f1b1d69",Article,Final,,Scopus,2-s2.0-0031102285
"Fukushi, Syuichi","7004841904","Auto - picking crane",1997,"Robot Tokyo",,"115",,29,32,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031099981&partnerID=40&md5=a9fe29432a3ff3bf2392cfdb6bfb1204",Article,Final,,Scopus,2-s2.0-0031099981
"Watanabe, Y., Tahara, I.","55710163200; 6701377392","A hypothetical reasoning for knowledge bases with preferentially ordered hypotheses",1997,"Systems and Computers in Japan",28,"5",,52,59,,,10.1002/(sici)1520-684x(199705)28:5<52::aid-scj6>3.0.co;2-n,"https://www.scopus.com/inward/record.url?eid=2-s2.0-5844379986&partnerID=40&md5=e8bf80e5df0872043f232a998f429198",Article,Final,,Scopus,2-s2.0-5844379986
"Lee, S., Omachi, S., Asqt, H.","7601398002; 35501320300; 14049994100","Special-Purpose Hardware Architecture for Large Scale Linear Programming",1997,"IEICE Transactions on Information and Systems",E80-D,"9",,886,892,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33746427224&partnerID=40&md5=56d0b911f99c624cfd7869ff59df434a",Article,Final,,Scopus,2-s2.0-33746427224
"Kubota, N., Arakawa, T., Fukuda, T.","7202158579; 7202299376; 36037263500","Hierarchical trajectory planning of redundant manipulators with structured intelligence",1997,"Advanced Robotics",12,"3",,209,225,,,10.1163/156855398X00154,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032316937&partnerID=40&md5=b1ee7fe7fc009dcd03f58baa653d6ab0",Article,Final,,Scopus,2-s2.0-0032316937
"Ishii, N., Kondo, C., Furukawa, A., Yamauchi, K.","7402368355; 7006100619; 7103050006; 57217420012","Acquisition of state transitions and concept formation in neural networks",1997,"Engineering Applications of Artificial Intelligence",10,"6",,539,544,,,10.1016/s0952-1976(97)00036-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031347219&partnerID=40&md5=d013288754146995e8feac1a13c70d28",Article,Final,,Scopus,2-s2.0-0031347219
"Tsukamoto, M., Nishio, S.","35399700000; 7202166990","An inheritance system with regular expressions and IS-A relation",1997,"Journal of Systems Integration",7,"3-4",,349,379,,,10.1023/a:1008235505634,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031233052&partnerID=40&md5=2f5a8fd515536448835a37df6aa11877",Article,Final,,Scopus,2-s2.0-0031233052
"Kubota, A.","7101919555","Abduction machine-1 as wooden furniture",1997,"Knowledge-Based Systems",10,"1",,15,20,,,10.1016/S0950-7051(97)00009-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031170362&partnerID=40&md5=1f17bc52522b13da804e6f5c784a7bfc",Article,Final,,Scopus,2-s2.0-0031170362
"Kobayashi, Y., Enoki, H., Zhang, Q., Ohta, T., Terashima, N.","7408651579; 7004402648; 7407969307; 35557271100; 25946471600","A method of concept recognition in communication service requirement descriptions",1997,"Electronics and Communications in Japan, Part I: Communications (English translation of Denshi Tsushin Gakkai Ronbunshi)",80,"6",,23,36,,,10.1002/(sici)1520-6424(199706)80:6<23::aid-ecja4>3.0.co;2-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031165141&partnerID=40&md5=7911a55261be19b79a7ad878e9469d54",Article,Final,,Scopus,2-s2.0-0031165141
"Fujiwara, Y., An, J., Lai, J.","7402561753; 36728702600; 7401939855","Materials information systems for open world problem solving",1997,"ASTM Special Technical Publication",1311,"",,273,278,,,10.1520/stp13779s,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031152623&partnerID=40&md5=08a242522d0370d7c129b7cd7fe63545",Article,Final,,Scopus,2-s2.0-0031152623
"Frank, I., Higuchi, T., Manderick, B.","7102084403; 35770816100; 6602920805","Recent advances in evolvable systems-ICES 96 (international conference on evolvable systems)",1997,"Evolutionary Computation",5,"1",,105,114,,,10.1162/evco.1997.5.1.105,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031082406&partnerID=40&md5=0784b2c9c581448ae2f0d60245e3af95",Article,Final,,Scopus,2-s2.0-0031082406
"Yamaguchi, J.","7103415372","Boolean algebraic structure on [0,1]",1997,"International Journal of Computer Mathematics",64,"1-2",,47,57,,,10.1080/00207167708804574,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030653250&partnerID=40&md5=b1b59adb4a0f3937c4c791a73d78c3b3",Article,Final,,Scopus,2-s2.0-0030653250
"Nozue, N.","35615482400","Prospects of Application of Artificial Intelligence to Electric Railways. VI Intelligent Transportation Demand Forecasting Systems",1996,"IEEJ Transactions on Industry Applications",116,"2",,123,124,,,10.1541/ieejias.116.123,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024749350&partnerID=40&md5=b2d8c33825643dd9bb408620b654645c",Article,Final,Open Access,Scopus,2-s2.0-85024749350
"Sone, S.","7202775438","Prospects of Application of Artificial Intelligence to Electric Railways. I. Present Status and Problems on Application of Artificial Intelligence to Electric Railways",1996,"IEEJ Transactions on Industry Applications",116,"2",,113,114,,,10.1541/ieejias.116.113,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024734272&partnerID=40&md5=a96621e9543b8e722812a4502f742efd",Article,Final,Open Access,Scopus,2-s2.0-85024734272
"Miki, S.","57205989767","Prospect of Application of Artificial Intelligence to Electric Railway V. Intelligent Station and Passenger Systems",1996,"IEEJ Transactions on Industry Applications",116,"2",,121,122,,,10.1541/ieejias.116.121,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024733882&partnerID=40&md5=56b3aaaa68aac77638daa2aae4b155f3",Article,Final,Open Access,Scopus,2-s2.0-85024733882
"Hasegawa, Y.","55726732500","Prospect of Application of Artificial Intelligence to Electric Railways Iv. Intelligent Train and Traffic Control",1996,"IEEJ Transactions on Industry Applications",116,"2",,119,120,,,10.1541/ieejias.116.119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024729959&partnerID=40&md5=2ace2fb7e90546c795948b7f4950b467",Article,Final,Open Access,Scopus,2-s2.0-85024729959
"Ito, J.","57195012078","Prospect of Application of Artificial Intelligence to Electric Railways Iii. Intelligent Power Control Systems",1996,"IEEJ Transactions on Industry Applications",116,"2",,117,118,,,10.1541/ieejias.116.117,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024728323&partnerID=40&md5=68744a61c4702b21f52709b6752a093e",Article,Final,Open Access,Scopus,2-s2.0-85024728323
"Mochizuki, A.","57195010400","Prospect of Application of Artificial Intelligence to Electric Railways. Ii. Intelligent Rolling Stock Systems",1996,"IEEJ Transactions on Industry Applications",116,"2",,115,116,,,10.1541/ieejias.116.115,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024727202&partnerID=40&md5=d38e5e568eb7a0e91464d14aff23ec1a",Article,Final,Open Access,Scopus,2-s2.0-85024727202
"Kodaira, M., Ohtomo, T., Ohuchi, T.","7007069601; 7005107190; 7005717104","Variable-target-time travel control algorithm of a robot vehicle by a neural network considering the centrifugal force",1996,"Systems and Computers in Japan",27,"9",,72,82,,,10.1002/scj.4690270908,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030211416&partnerID=40&md5=33ad32a19bd000eebf75c149861e60dc",Article,Final,,Scopus,2-s2.0-0030211416
"Musila, M., Nakao, M., Fine, A., Yamamoto, M.","6603327190; 7402205868; 7102463369; 57153282100","Effect of spatial facilitation on neural network excitability",1996,"Cybernetics and Systems",27,"4",,367,383,,,10.1080/019697296126471,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030195706&partnerID=40&md5=5d0f20916cde5cb49d8d71912498b0d6",Article,Final,,Scopus,2-s2.0-0030195706
"Kondo, H., Kurihara, M., Ohuchi, A.","7402356518; 55334310200; 7005443087","Completion of term-rewriting systems with multiple reduction orderings",1996,"Systems and Computers in Japan",27,"6",,33,44,,,10.1002/scj.4690270604,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030173851&partnerID=40&md5=ea7588f8f9f9af0152511a59b0849b55",Article,Final,,Scopus,2-s2.0-0030173851
"Yamamoto, M., Ohuchi, A., Ohyanagi, T.","7405311526; 7005443087; 6603906393","Theorem proving based on the partial instantiation technique",1996,"Electronics and Communications in Japan, Part III: Fundamental Electronic Science (English translation of Denshi Tsushin Gakkai Ronbunshi)",79,"4",,110,118,,,10.1002/ecjc.4430790411,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030124912&partnerID=40&md5=120caa5c558dc286ab515c8aa771f8f2",Article,Final,,Scopus,2-s2.0-0030124912
"Kuwata, K., Kajitani, Y., Watanabe, M., Katayama, R.","7006401759; 35839156800; 7405483122; 7004395085","Chaos simulator as a developing tool and a research environment for applications of chaos engineering",1996,"Journal of microcomputer applications",19,"1",,45,66,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029766064&partnerID=40&md5=936023e9f06f6a63c36068b8e55fc8c8",Article,Final,,Scopus,2-s2.0-0029766064
"Sawaragi, T., R. Fehling, M., Katai, O., Tsuboshita, Y.","7005867498; 36501940200; 35234235500; 6506306923","Formulating collaborative engineering design using machine learning method and decision theory",1995,"Advances in Human Factors/Ergonomics",20,"C",,321,326,,,10.1016/S0921-2647(06)80053-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957080746&partnerID=40&md5=80c6a200c8be28be8b3039658557835c",Article,Final,,Scopus,2-s2.0-77957080746
"Shibata, Takanori, Fukuda, Toshio, Kosuge, Kazuhiro, Arai, Fumihito, Mitsuoka, Toyokazu, Tokita, Masatoshi","56890247700; 36037263500; 55821756500; 7102069340; 35463185100; 36842285500","Adaptation and learning for hierarchical intelligent control of robotic manipulator",1995,"Journal of artificial neural networks",2,"1-2",,145,165,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029546704&partnerID=40&md5=d26c8a227b099d2f137b4fbd072f651c",Article,Final,,Scopus,2-s2.0-0029546704
"Kurokawa, Yoshinobu","7202562412","Series 9000 cars for the Namboku line of the Teito Rapid Transit Authority",1995,"Japanese Railway Engineering",,"135",,26,28,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029493332&partnerID=40&md5=8887836d458d4f26ab49714f49512996",Article,Final,,Scopus,2-s2.0-0029493332
"Tanabe, A., Yamamoto, T., Shinfuku, K., Nakamae, T., Nishide, F.","36803774400; 55703195500; 6506543897; 6506448325; 6508154233","Simplification of Neural Network Model for Predicting Local Power Distributions of BWR Fuel Bundle Using Learning Algorithm with Forgetting",1995,"Journal of Nuclear Science and Technology",32,"2",,133,141,,,10.3327/jnst.32.133,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85007825547&partnerID=40&md5=7efb1e9621ad3597c5c8acd7c62b3706",Article,Final,Open Access,Scopus,2-s2.0-85007825547
"Kurimoto, T., Loveridge, J.","7005107228; 36837701100","Working together",1995,"Manufacturing Engineer",74,"6",,264,265,,,10.1049/me:19950606,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029545862&partnerID=40&md5=8fefc0618f71bc3dc2c5f64a2751d0de",Article,Final,,Scopus,2-s2.0-0029545862
"Washio, T., Sakuma, M., Furukawa, H., Kitamura, M.","7007039593; 7102643993; 35962715100; 7401865536","Criteria of Diversity Evaluation for Intelligent Diagnosis of Nuclear Power Plants",1995,"Nippon Genshiryoku Gakkaishi/Journal of the Atomic Energy Society of Japan",37,"12",,1128,1136,,,10.3327/jaesj.37.1128,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029489465&partnerID=40&md5=491c6c3cb8f81ac42942771bd4b9c25d",Article,Final,Open Access,Scopus,2-s2.0-0029489465
"Miyazaki, J., Yokota, H.","57208653288; 35548635400","An implementation of parallel production systems with two load balancing mechanisms",1995,"Systems and Computers in Japan",26,"14",,1,14,,,10.1002/scj.4690261401,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029405313&partnerID=40&md5=9df164d0fa1284b4d0b790972a6d3443",Article,Final,,Scopus,2-s2.0-0029405313
"Nagasaka, Y., Wibisono, H., Ohtaki, H., Watanuki, K.","7103230615; 6506384208; 7006772272; 7005697643","Integration of CAD and CAM System Using Macrofunction",1995,"JSME International Journal, Series C: Dynamics, Control, Robotics, Design and Manufacturing",38,"3",,633,641,,,10.1299/jsmec1993.38.633,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029377709&partnerID=40&md5=5e098ded9728b0f91d0782a64c8596ca",Article,Final,Open Access,Scopus,2-s2.0-0029377709
"Uehara, T.","7201861469","Application of abduction to computer bridge",1995,"Systems and Computers in Japan",26,"9",,23,33,,,10.1002/scj.4690260903,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029352793&partnerID=40&md5=c4a42668cc8bb8a8eb49a0c42cd32f46",Article,Final,,Scopus,2-s2.0-0029352793
"Inoue, Y., Taguchi, H., Kuroda, E.","7406182080; 7202630425; 7005773178","Performance characteristics of analog metal‐oxide semiconductor type neuroprocessor",1995,"Systems and Computers in Japan",26,"6",,95,106,,,10.1002/scj.4690260609,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029325702&partnerID=40&md5=e4826f1639813fdb9cb07645f1d11246",Article,Final,,Scopus,2-s2.0-0029325702
"Ohsawa, Y., Ishizuka, M.","7102860624; 35475985500","Networked bubble propagation method as a polynomial‐time hypothetical reasoning for computing near‐optimal solution",1995,"Systems and Computers in Japan",26,"6",,79,94,,,10.1002/scj.4690260608,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029325578&partnerID=40&md5=d5f62be2b1fbdcb95ba53b88b96d7732",Article,Final,,Scopus,2-s2.0-0029325578
"Maeda, Alfredo M., Tomabechi, Hideto, Aoe, Jun-ichi","7201779412; 6508157144; 35221148700","Unification-failure filter for natural language",1995,"IEICE Transactions on Information and Systems",E78-D,"1",,19,26,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029208631&partnerID=40&md5=f701de3fa297f4ae9a33740061711137",Article,Final,,Scopus,2-s2.0-0029208631
"Tsumura, H., Nagao, R.","7006500869; 36766623900","An evaluation of the effects of the knowledge-based Health Care Support System on Human Dry Dock",1995,"Japan Journal of Medical Informatics",15,"1",,23,29,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029042709&partnerID=40&md5=ddf9f4856dc343e7d3eacb4773474fd2",Article,Final,,Scopus,2-s2.0-0029042709
"Hou, Liya, Zhang, Weiyi, Watanabe, Kajiro, Okabe, Yoichi","57209553915; 57192222437; 12794035500; 7102070026","Intelligent systems of pattern classification and recognition",1994,"Proceedings of the SICE Annual Conference",,"",,909,912,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028754872&partnerID=40&md5=d3358680c95e8e28834af26fad4375cc",Article,Final,,Scopus,2-s2.0-0028754872
"Furukawa, Hiroshi, Ueda, Tohru, Kitamura, Masaharu","35962715100; 7403983150; 7401865536","Rational method for definition of plant diagnostic symptoms by self-organizing neural networks",1994,"Artificial Neural Networks in Engineering - Proceedings (ANNIE'94)",4,"",,897,902,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028741281&partnerID=40&md5=f623b03996c62ff1c13eb5f6e53596d2",Article,Final,,Scopus,2-s2.0-0028741281
"Zhang, Weiyi, Hou, Liya, Okabe, Yoichi, Watanabe, Kajiro","57192222437; 57209553915; 7102070026; 12794035500","Method of creating patterns by example-based feature extraction",1994,"Proceedings of the SICE Annual Conference",,"",,919,922,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028736901&partnerID=40&md5=9d7d4f416bf34c8387403cf7b0bf689b",Article,Final,,Scopus,2-s2.0-0028736901
"Yasunaga, Moritoshi","7005670049","Genetic algorithms implemented by wafer scale integration - wafer scale integration by LDA (leaving defects alone) approach",1994,"Systems and Computers in Japan",25,"13",,26,36,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028550898&partnerID=40&md5=e545de9bc72997661e469af39a4b4e81",Article,Final,,Scopus,2-s2.0-0028550898
"Mayumi, H.","7004815880","Providing clean solutions and technical proficiency",1994,"Welding Review International",13,"4",,345,346,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028539535&partnerID=40&md5=7c3bc84d505b2de1795676c091e07d57",Article,Final,,Scopus,2-s2.0-0028539535
"Furuno, Takeshi, Totsuka, Takashi, Yamazaki, Kazuo, Sakai, Osamu","7004509341; 57212889335; 57199919272; 36940438000","High reprogramming speed 16-Mbit flash memory",1994,"Hitachi Review",43,"5",,221,224,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028531697&partnerID=40&md5=7d33bf87da98fdcd012f86b9a748afa5",Article,Final,,Scopus,2-s2.0-0028531697
"Kawase, Shin, Yanagihara, Niro","7005133325; 57216058283","Fuzziness in multistage fuzzy reasoning",1994,"Electronics and Communications in Japan, Part III: Fundamental Electronic Science (English translation of Denshi Tsushin Gakkai Ronbunshi)",77,"9",,101,111,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028515493&partnerID=40&md5=9953495b4ba5fb4d54d33c502aec0d71",Article,Final,,Scopus,2-s2.0-0028515493
"Yamada, Keiji","57198063869","Adaptive processing parameter adjustment by feedback recognition method with inverse recall neural network model",1994,"IEICE Transactions on Information and Systems",E77-D,"7",,794,800,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028463170&partnerID=40&md5=569f37cca5517aacda2a43f16541d370",Article,Final,,Scopus,2-s2.0-0028463170
"Imamura, Y., Kanoi, M., Chiba, T., Inoue, H., Kawakami, J.","7202821941; 6602488853; 7402420739; 55489764200; 35575756600","AI technology applications to power distribution networks",1994,"International Journal of Engineering Intelligent Systems for Electrical Engineering and Communications",2,"1",,3,10,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028386802&partnerID=40&md5=7cdc41f61da7b3c96b8dce5179a50dc1",Article,Final,,Scopus,2-s2.0-0028386802
"Nagasaka, Y., Wibisono, H., Ohtaki, H., Ishikawa, Y.","7103230615; 6506384208; 7006772272; 7403118666","Suitable Daemon Function for Building Knowledge Base in Mechanical Design Field",1994,"Jsme International Journal. Ser. C, Dynamics, Control, Robotics, Design and Manufacturing",37,"2",,390,398,,,10.1299/jsmec1993.37.390,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028449447&partnerID=40&md5=6978ad59451ced21a15b7a3bd621d798",Article,Final,Open Access,Scopus,2-s2.0-0028449447
"Sano, N., Takahashi, R.","7202958047; 35198831700","Modified and Fuzzified General Problem Solver for “Monkey and Banana” Problem (Strategy of General Problem Solver)",1994,"JSME International Journal, Series C: Dynamics, Control, Robotics, Design and Manufacturing",37,"1",,130,137,,,10.1299/jsmec1993.37.130,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028397345&partnerID=40&md5=3cb11573e31d536d1b6758061e578a74",Article,Final,Open Access,Scopus,2-s2.0-0028397345
"Tsuda, Hiroshi","36931513900","cu-Prolog for constraint-based natural language processing",1994,"IEICE Transactions on Information and Systems",E77-D,"2",,171,180,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028381448&partnerID=40&md5=3817c5f60f66a8c7036664c3a1c2624c",Article,Final,,Scopus,2-s2.0-0028381448
"Ichinose, Masashi, Tokunaga, Hiroshi","26663320600; 7103388971","Study on customer complaint handling system",1994,"IEICE Transactions on Communications",E77-B,"2",,261,264,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028374205&partnerID=40&md5=210abee9d02f339565f3535bd2c27840",Article,Final,,Scopus,2-s2.0-0028374205
"Ishihara, M., Kuba, Y.","23392691900; 6701362473","An educational system of the information processing using the database on personal computer",1994,"Computers and Industrial Engineering",27,"1-4",,513,516,,,10.1016/0360-8352(94)90347-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028510336&partnerID=40&md5=5091862fb11c44eab707bcab6190ac35",Article,Final,,Scopus,2-s2.0-0028510336
"Sakai, Y., Noyama, H.","35514644200; 57199606913","An analysis of catastrophic behavior as a cause of human error",1994,"Computers and Industrial Engineering",27,"1-4",,377,380,,,10.1016/0360-8352(94)90313-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028506919&partnerID=40&md5=dbbf97255ff69732016b1112be6aa5fa",Article,Final,,Scopus,2-s2.0-0028506919
"Sakamoto, N., Goto, S., Takagi, T.","7202072345; 36813899000; 7403554330","A deductive database system for analyzing human nucleotide sequence data",1994,"International Journal of Bio-Medical Computing",36,"3",,171,179,,,10.1016/0020-7101(94)90051-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028474185&partnerID=40&md5=e668cc2ef16d1df730c7430d5169febe",Article,Final,,Scopus,2-s2.0-0028474185
"Fujioka, M., Wakahara, Y.","7103085667; 7003329647","Consideration on Common Channel Signaling Evolution for Global Intelligent Networking",1994,"IEEE Journal on Selected Areas in Communications",12,"3",,510,516,,,10.1109/49.285293,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028416454&partnerID=40&md5=6aea908283b7a566f8a85be83d4a1c3a",Article,Final,,Scopus,2-s2.0-0028416454
"Aso, H., Omachi, S., Kimura, M., Katsuyama, Y.","35497597900; 35501320300; 56282646900; 35497622400","SEIUN — a fast and intelligent character recognition system",1994,"Systems and Computers in Japan",25,"3",,18,29,,,10.1002/scj.4690250302,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028386003&partnerID=40&md5=afc98ba258c2d16bc0c9bf8008cadc5d",Article,Final,,Scopus,2-s2.0-0028386003
"Okamoto, T., Morihiro, K., Matsuda, N., Takuma, S.","7404351967; 6506975447; 13007410000; 7005341915","Application of analogical reasoning and extraction of tutoring rules for concept‐formation learning",1994,"Electronics and Communications in Japan (Part III: Fundamental Electronic Science)",77,"3",,75,86,,,10.1002/ecjc.4430770307,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028383342&partnerID=40&md5=db51b644e3789c032309634f51105a99",Article,Final,,Scopus,2-s2.0-0028383342
